date, pm25, pm10, o3, no2, so2, co
2023/6/2, 34, 7, , 3, 5, 
2023/6/3, 16, 12, , 9, 5, 
2023/6/4, 29, 16, , 11, 5, 
2023/6/5, 32, 22, , 9, 6, 
2023/6/6, 40, 23, , 8, 6, 
2023/6/7, 46, 27, , 11, 6, 
2023/6/8, 64, 27, , 7, 6, 
2023/6/9, 62, 22, , 2, 6, 
2023/6/10, 47, 17, , 2, 5, 
2023/6/11, 35, 20, , 6, 6, 
2023/6/12, 39, 15, , 4, 6, 
2023/6/13, 34, 15, , 4, 4, 
2023/6/14, 45, 15, , 6, 2, 
2023/6/15, 52, 19, , 8, 2, 
2023/6/16, 60, 16, , 6, 3, 
2023/6/17, 55, 16, , 7, 2, 
2023/6/18, 54, 21, , 12, 2, 
2023/6/19, 58, 25, , 12, 3, 
2023/6/20, 64, 21, , 7, 3, 
2023/6/21, 64, 14, , 4, 2, 
2023/6/22, 45, 15, , 4, 3, 
2023/6/23, 52, 13, , 2, 2, 
2023/6/24, 42, 9, , 7, 3, 
2023/6/25, 32, 14, , 8, 3, 
2023/6/26, 43, 12, , 4, 4, 
2023/6/27, 37, 11, , 4, 4, 
2023/6/28, 41, 14, , 7, 3, 
2023/6/29, 41, 17, , 11, 4, 
2023/6/30, 52, 13, , 2, 5, 
2023/1/2, 57, 12, 17, 14, 1, 
2023/1/3, 40, 19, 15, 15, 2, 
2023/1/4, 66, 4, 17, 10, 4, 
2023/1/5, 18, 12, 11, 10, 2, 
2023/1/6, 48, 22, 9, 14, 2, 
2023/1/7, 71, 28, 7, 13, 4, 
2023/1/8, 88, 32, 3, 16, 6, 
2023/1/9, 98, 20, , 17, 4, 
2023/1/10, 68, 18, , 15, 4, 
2023/1/11, 62, 10, , 12, 4, 
2023/1/12, 38, 5, , 10, 5, 
2023/1/13, 22, , , , , 
2022/10/1, 63, 7, 17, 9, 2, 
2022/10/2, 28, 7, 16, 11, 2, 
2022/10/3, 28, 13, 14, 13, 1, 
2022/10/4, 40, 15, 11, 15, 2, 
2022/10/5, 50, 16, 18, 17, 1, 
2022/10/6, 43, 21, 19, 19, , 
2022/10/7, 61, 23, 18, 14, 2, 
2022/10/8, 68, 9, 16, 12, , 
2022/10/9, 32, 23, 12, 15, 2, 
2022/10/10, 66, 21, 16, 18, 1, 
2022/10/11, 58, 28, 16, 19, 1, 
2022/10/12, 76, 30, 17, 19, 2, 
2022/10/13, 82, 37, 10, 20, 3, 
2022/10/14, 98, 26, 10, 14, 4, 
2022/10/15, 79, 16, 10, 13, 3, 
2022/10/16, 56, 26, 12, 16, 2, 
2022/10/17, 73, 23, 9, 17, 2, 
2022/10/18, 71, 12, 14, 13, 2, 
2022/10/19, 40, 17, 15, 15, 2, 
2022/10/20, 56, 24, 8, 17, 4, 
2022/10/21, 72, 23, 5, 13, 4, 
2022/10/22, 74, 22, 10, 13, 3, 
2022/10/23, 70, 18, 8, 15, 4, 
2022/10/24, 57, 13, 10, 14, 4, 
2022/10/25, 47, 21, 6, 18, 3, 
2022/10/26, 63, 29, 5, 18, 3, 
2022/10/27, 81, 26, 8, 16, 3, 
2022/10/28, 76, 22, 11, 16, 4, 
2022/10/29, 66, 37, 5, 16, 4, 
2022/10/30, 100, 36, 6, 16, 4, 
2022/10/31, 99, 33, 5, 13, 4, 
2022/11/1, 97, 17, 12, 14, 4, 
2022/11/2, 54, 17, 12, 15, 4, 
2022/11/3, 55, 26, 8, 16, 7, 
2022/11/4, 78, 21, 13, 15, 5, 
2022/11/5, 66, 21, 12, 13, 4, 
2022/11/6, 68, 17, 7, 15, 5, 
2022/11/7, 61, 16, 10, 17, 5, 
2022/11/8, 56, 23, 6, 16, 6, 
2022/11/9, 72, 18, 11, 15, 4, 
2022/11/10, 59, 18, 9, 13, 3, 
2022/11/11, 61, 23, 6, 15, 3, 
2022/11/12, 74, 24, 11, 11, 3, 
2022/11/13, 77, 33, 7, 14, 4, 
2022/11/14, 98, 47, 2, 17, 5, 
2022/11/15, 118, 16, 7, 12, 6, 
2022/11/16, 58, 17, 10, 11, 7, 
2022/11/17, 61, 17, 10, 12, 6, 
2022/11/18, 59, 23, 9, 13, 6, 
2022/11/19, 72, 24, 8, 13, 7, 
2022/11/20, 81, 34, 8, 15, 7, 
2022/11/21, 102, 31, 11, 13, 7, 
2022/11/22, 94, 39, 2, 14, 6, 
2022/11/23, 112, 46, 1, 14, 6, 
2022/11/24, 130, 48, , 15, 5, 
2022/11/25, 127, 39, , 13, 3, 
2022/11/26, 107, 31, 4, 13, 3, 
2022/11/27, 90, 31, 4, 15, 4, 
2022/11/28, 93, 30, 5, 12, 4, 
2022/11/29, 92, 34, 9, 12, 3, 
2022/11/30, 102, 24, 14, 14, 3, 
2022/12/1, 76, 26, 12, 11, 3, 
2022/12/2, 82, 35, 4, 12, 4, 
2022/12/3, 103, 33, 5, 11, 4, 
2022/12/4, 101, 34, 4, 12, 5, 
2022/12/5, 101, 33, , 12, 6, 
2022/12/6, 95, 12, 15, 13, 7, 
2022/12/7, 50, 18, 11, 17, 7, 
2022/12/8, 63, 21, 7, 16, 7, 
2022/12/9, 71, 23, 13, 10, 6, 
2022/12/10, 77, 16, 16, 8, 7, 
2022/12/11, 61, 12, 11, 11, 4, 
2022/12/12, 48, 17, 12, 13, 2, 
2022/12/13, 55, 49, 3, 22, 3, 
