date, pm10, o3, no2, so2, co
2021/8/2, 9, 26, , , 
2021/8/3, 7, 33, , , 
2021/8/4, 6, 32, , , 
2021/8/5, 7, 27, , , 
2021/8/6, 11, 34, , , 
2021/8/7, 12, 22, , , 
2021/8/8, 11, 26, , , 
2021/8/9, 13, , , , 
2021/8/11, 14, 28, , , 
2021/8/12, 11, 38, , , 
2021/8/13, 17, 27, , , 
2021/8/14, 16, 28, , , 
2021/8/15, 11, 27, , , 
2021/8/16, 13, 23, , , 
2021/8/17, 10, 23, , , 
2021/8/18, 6, 22, , , 
2021/8/19, 6, 24, , , 
2021/8/20, 9, 28, , , 
2021/8/21, 8, 29, , , 
2021/8/22, 8, 28, , , 
2021/8/23, 6, 30, , , 
2021/8/24, 7, 24, , , 
2021/8/25, 12, 14, , , 
2021/8/26, 5, 14, , , 
2021/8/27, 6, 18, , , 
2021/8/28, 8, 20, , , 
2021/8/29, 6, 22, , , 
2021/8/30, 8, 24, , , 
2021/8/31, 13, 24, , , 
2021/9/1, 9, 25, , , 
2021/9/2, 9, 22, , , 
2021/9/3, 15, 20, , , 
2021/9/4, 8, 29, , , 
2021/9/5, 7, 30, , , 
2021/9/6, 20, 37, , , 
2021/9/7, 15, 38, , , 
2021/9/8, 22, 43, , , 
2021/9/9, 29, 40, , , 
2021/9/10, 29, 17, , , 
2021/9/11, 25, 22, , , 
2021/9/12, 11, 23, , , 
2021/9/13, 11, 25, , , 
2021/9/14, 12, 28, , , 
2021/9/15, 11, 21, , , 
2021/9/16, 15, 18, , , 
2021/9/17, 9, 20, , , 
2021/9/18, 7, 23, , , 
2021/9/19, 10, 27, , , 
2021/9/20, 13, 14, , , 
2021/9/21, 15, 19, , , 
2021/9/22, 9, 36, , , 
2021/9/23, 16, 31, , , 
2021/9/24, 15, 25, , , 
2021/9/25, 12, 25, , , 
2021/9/26, 11, 23, , , 
2021/9/27, 16, 16, , , 
2021/9/28, 16, 25, , , 
2021/9/29, 16, 22, , , 
2021/9/30, 18, 28, , , 
2021/4/1, 27, 26, , , 
2021/4/2, 15, 30, , , 
2021/4/3, 14, 34, , , 
2021/4/4, 13, 31, , , 
2021/4/5, 11, 29, , , 
2021/4/6, 13, 27, , , 
2021/4/7, 9, 30, , , 
2021/4/8, 11, 31, , , 
2021/4/9, 23, 34, , , 
2021/4/10, 15, 45, , , 
2021/4/11, 19, 27, , , 
2021/4/12, 13, 30, , , 
2021/4/13, 38, 28, , , 
2021/4/14, 14, 33, , , 
2021/4/15, 9, 30, , , 
2021/4/16, 11, 29, , , 
2021/4/17, 21, 36, , , 
2021/4/18, 18, 35, , , 
2021/4/19, 22, 37, , , 
2021/4/20, 27, 35, , , 
2021/4/21, 25, 29, , , 
2021/4/22, 37, 30, , , 
2021/4/23, 13, 28, , , 
2021/4/24, 10, 29, , , 
2021/4/25, 10, 28, , , 
2021/4/26, 13, 30, , , 
2021/4/27, 13, 39, , , 
2021/4/28, 21, 37, , , 
2021/4/29, 22, 32, , , 
2021/4/30, 20, 37, , , 
2021/5/1, 9, 32, , , 
2021/5/2, 9, 34, , , 
2021/5/3, 11, 35, , , 
2021/5/4, 11, 31, , , 
2021/5/5, 14, 30, , , 
2021/5/6, 13, 33, , , 
2021/5/7, 12, 34, , , 
2021/5/8, 14, 41, , , 
2021/5/9, 11, 50, , , 
2021/5/10, 20, 56, , , 
2021/5/11, 28, 34, , , 
2021/5/12, 20, 41, , , 
2021/5/13, 18, 33, , , 
2021/5/14, 10, 31, , , 
2021/5/15, 10, 25, , , 
2021/5/16, 7, 29, , , 
2021/5/17, 8, 32, , , 
2021/5/18, 11, 35, , , 
2021/5/19, 14, 33, , , 
2021/5/20, 13, 33, , , 
2021/5/21, 13, 31, , , 
2021/5/22, 8, 32, , , 
2021/5/23, 8, 37, , , 
2021/5/24, 10, 22, , , 
2021/5/25, 11, 27, , , 
2021/5/26, 9, 28, , , 
2021/5/27, 10, 23, , , 
2021/5/28, 9, 31, , , 
2021/5/29, 8, 33, , , 
2021/5/30, 11, 34, , , 
2021/5/31, 13, 32, , , 
2021/6/1, 11, 42, , , 
2021/6/2, 17, 39, , , 
2021/6/3, 14, 37, , , 
2021/6/4, 17, 40, , , 
2021/6/5, 15, 41, , , 
2021/6/6, 14, 39, , , 
2021/6/7, 18, 37, , , 
2021/6/8, 17, 42, , , 
2021/6/9, 16, 38, , , 
2021/6/10, 15, 42, , , 
2021/6/11, 16, 30, , , 
2021/6/12, 16, 28, , , 
2021/6/13, 13, 27, , , 
2021/6/14, 13, 27, , , 
2021/6/15, 12, 29, , , 
2021/6/16, 11, 56, , , 
2021/6/17, 19, 65, , , 
2021/6/18, 22, 63, , , 
2021/6/19, 26, 50, , , 
2021/6/20, 24, 45, , , 
2021/6/21, 36, 31, , , 
2021/6/22, 21, 32, , , 
2021/6/23, 20, 24, , , 
2021/6/24, 11, 30, , , 
2021/6/25, 14, 33, , , 
2021/6/26, 12, 30, , , 
2021/6/27, 9, 31, , , 
2021/6/28, 12, 40, , , 
2021/6/29, 18, 39, , , 
2021/6/30, 17, 27, , , 
2021/1/4, 7, 10, , , 
2021/1/5, 7, 5, , , 
2021/1/6, 6, 3, , , 
2021/1/7, 18, 1, , , 
2021/1/8, 12, 1, , , 
2021/1/9, 31, 11, , , 
2021/1/10, 24, 10, , , 
2021/1/11, 11, 13, , , 
2021/1/12, 12, 17, , , 
2021/1/13, 10, 10, , , 
2021/1/14, 22, 18, , , 
2021/1/15, 15, 16, , , 
2021/1/16, 11, 15, , , 
2021/1/17, 24, 15, , , 
2021/1/18, 34, 10, , , 
2021/1/19, 52, 13, , , 
2021/1/20, 12, 13, , , 
2021/1/21, 12, 12, , , 
2021/1/22, 15, 15, , , 
2021/1/23, 19, 16, , , 
2021/1/24, 23, 16, , , 
2021/1/25, 14, 10, , , 
2021/1/26, 13, 13, , , 
2021/1/27, 11, 13, , , 
2021/1/28, 11, 7, , , 
2021/1/29, 16, 11, , , 
2021/1/30, 22, 16, , , 
2021/1/31, 9, 19, , , 
2021/2/1, 20, 14, , , 
2021/2/2, 44, 22, , , 
2021/2/3, 25, 22, , , 
2021/2/4, 12, 15, , , 
2021/2/5, 32, 20, , , 
2021/2/6, 35, 26, , , 
2021/2/7, 21, 25, , , 
2021/2/8, 12, 23, , , 
2021/2/9, 14, 19, , , 
2021/2/10, 32, 23, , , 
2021/2/11, 21, 12, , , 
2021/2/12, 26, 16, , , 
2021/2/13, 17, 13, , , 
2021/2/14, 15, 16, , , 
2021/2/15, 23, 23, , , 
2021/2/16, 38, 19, , , 
2021/2/17, 53, 26, , , 
2021/2/18, 51, 21, , , 
2021/2/19, 38, 17, , , 
2021/2/20, 21, 15, , , 
2021/2/21, 28, 8, , , 
2021/2/22, 41, 2, , , 
2021/2/23, 44, 4, , , 
2021/2/24, 38, 6, , , 
2021/2/25, 46, 5, , , 
2021/2/26, 17, 9, , , 
2021/2/27, 16, 6, , , 
2021/2/28, 11, 4, , , 
2021/3/1, 15, 14, , , 
2021/3/2, 12, 13, , , 
2021/3/3, 26, 14, , , 
2021/3/4, 23, 9, , , 
2021/3/5, 37, 7, , , 
2021/3/6, 18, 15, , , 
2021/3/7, 11, 17, , , 
2021/3/8, 32, 17, , , 
2021/3/9, 30, 15, , , 
2021/3/10, 28, 17, , , 
2021/3/11, 31, 15, , , 
2021/3/12, 15, 18, , , 
2021/3/13, 9, 16, , , 
2021/3/14, 9, 11, , , 
2021/3/15, 11, 18, , , 
2021/3/16, 18, 18, , , 
2021/3/17, 13, 22, , , 
2021/3/18, 20, 24, , , 
2021/3/19, 14, 25, , , 
2021/3/20, 12, 30, , , 
2021/3/22, 19, 25, , , 
2021/3/23, 18, 24, , , 
2021/3/24, 29, 24, , , 
2021/3/25, 40, 29, , , 
2021/3/26, 33, 29, , , 
2021/3/27, 33, 31, , , 
2021/3/28, 13, 24, , , 
2021/3/29, 14, 32, , , 
2021/3/30, 18, 42, , , 
2021/3/31, 28, 28, , , 
2020/10/1, 40, 15, , , 
2020/10/2, 38, 22, , , 
2020/10/3, 18, 20, , , 
2020/10/4, 14, 22, , , 
2020/10/5, 12, 14, , , 
2020/10/6, 8, 13, , , 
2020/10/7, 12, 18, , , 
2020/10/8, 12, 21, , , 
2020/10/9, 11, 17, , , 
2020/10/10, 10, 21, , , 
2020/10/11, 11, 11, , , 
2020/10/12, 16, 24, , , 
2020/10/13, 12, 25, , , 
2020/10/14, 7, 22, , , 
2020/10/15, 5, 13, , , 
2020/10/16, 8, 16, , , 
2020/10/17, 11, 20, , , 
2020/10/18, 7, 17, , , 
2020/10/19, 10, 13, , , 
2020/10/20, 14, 11, , , 
2020/10/21, 16, 21, , , 
2020/10/29, 6, 18, , , 
2020/10/30, 17, 16, , , 
2020/10/31, 14, 14, , , 
2020/11/1, 21, 8, , , 
2020/11/2, 10, 21, , , 
2020/11/3, 17, 17, , , 
2020/11/4, 15, 18, , , 
2020/11/5, 9, 20, , , 
2020/11/6, 7, 17, , , 
2020/11/7, 5, 8, , , 
2020/11/8, 26, 17, , , 
2020/11/9, 13, 14, , , 
2020/11/10, 23, 14, , , 
2020/11/11, 32, 9, , , 
2020/11/12, 22, 6, , , 
2020/11/13, 24, 3, , , 
2020/11/14, 24, 9, , , 
2020/11/15, 19, 8, , , 
2020/11/16, 17, 13, , , 
2020/11/17, 13, 16, , , 
2020/11/18, 8, 29, , , 
2020/11/19, 9, 27, , , 
2020/11/20, 12, 19, , , 
2020/11/21, 8, 23, , , 
2020/11/22, 7, 21, , , 
2020/11/23, 9, 16, , , 
2020/11/24, 11, 10, , , 
2020/11/25, 22, 21, , , 
2020/11/26, 23, 14, , , 
2020/11/27, 19, 12, , , 
2020/11/28, 13, 8, , , 
2020/11/29, 16, 17, , , 
2020/11/30, 14, 11, , , 
2020/12/1, 25, 12, , , 
2020/12/2, 39, 11, , , 
2020/12/3, 27, 8, , , 
2020/12/4, 26, 14, , , 
2020/12/5, 19, 15, , , 
2020/12/6, 20, 16, , , 
2020/12/7, 16, 11, , , 
2020/12/8, 21, 8, , , 
2020/12/9, 25, 8, , , 
2020/12/10, 28, 5, , , 
2020/12/11, 25, 8, , , 
2020/12/12, 13, 5, , , 
2020/12/13, 25, 7, , , 
2020/12/14, 22, 4, , , 
2020/12/15, 35, 13, , , 
2020/12/16, 21, 11, , , 
2020/12/17, 14, 3, , , 
2020/12/18, 25, 7, , , 
2020/12/19, 17, 7, , , 
2020/12/20, 19, 7, , , 
2020/12/21, 20, 5, , , 
2020/12/22, 13, 8, , , 
2020/12/23, 19, 15, , , 
2020/12/24, 11, 13, , , 
2020/12/25, 6, 13, , , 
2020/12/26, 7, 12, , , 
2020/12/27, 10, 8, , , 
2020/12/28, 14, 9, , , 
2020/12/29, 15, 10, , , 
2020/12/30, 15, 7, , , 
2020/12/31, 21, 7, , , 
2021/1/1, 29, 7, , , 
2021/1/2, 26, 11, , , 
2021/1/3, 15, 13, , , 
2020/7/1, 10, , , , 
2020/7/2, 10, , , , 
2020/7/3, 9, , , , 
2020/7/4, 10, , , , 
2020/7/5, 6, , , , 
2020/7/6, 11, , , , 
2020/7/7, 9, , , , 
2020/7/8, 7, , , , 
2020/7/9, 6, , , , 
2020/7/10, 7, , , , 
2020/7/11, 8, , , , 
2020/7/12, 6, , , , 
2020/7/13, 8, , , , 
2020/7/14, 9, , , , 
2020/7/15, 15, , , , 
2020/7/16, 5, , , , 
2020/7/17, 7, , , , 
2020/7/18, 12, , , , 
2020/7/19, 12, , , , 
2020/7/20, 12, , , , 
2020/7/21, 11, , , , 
2020/7/22, 9, , , , 
2020/7/23, 6, , , , 
2020/7/24, 11, , , , 
2020/7/25, 9, , , , 
2020/7/26, 10, , , , 
2020/7/27, 9, , , , 
2020/7/28, 12, , , , 
2020/7/29, 10, , , , 
2020/7/30, 7, , , , 
2020/7/31, 8, , , , 
2020/8/1, 7, , , , 
2020/8/2, 12, , , , 
2020/8/3, 8, , , , 
2020/8/4, 7, , , , 
2020/8/5, 9, , , , 
2020/8/6, 13, , , , 
2020/8/7, 19, , , , 
2020/8/8, 21, , , , 
2020/8/9, 21, , , , 
2020/8/10, 24, , , , 
2020/8/11, 14, , , , 
2020/8/12, 9, 30, , , 
2020/8/13, 15, 44, , , 
2020/8/14, 22, 47, , , 
2020/8/15, 20, 50, , , 
2020/8/16, 19, 38, , , 
2020/8/17, 23, 41, , , 
2020/8/18, 19, 30, , , 
2020/8/19, 14, 31, , , 
2020/8/20, 16, 47, , , 
2020/8/21, 23, 29, , , 
2020/8/22, 14, 31, , , 
2020/8/23, 9, 19, , , 
2020/8/24, 12, 24, , , 
2020/8/25, 6, 18, , , 
2020/8/26, 5, 19, , , 
2020/8/27, 5, 20, , , 
2020/8/28, 5, 27, , , 
2020/8/29, 10, 31, , , 
2020/8/30, 9, 21, , , 
2020/8/31, 7, 22, , , 
2020/9/1, 7, 13, , , 
2020/9/2, 5, 23, , , 
2020/9/3, 5, 22, , , 
2020/9/4, 10, 21, , , 
2020/9/5, 9, 19, , , 
2020/9/6, 8, 23, , , 
2020/9/7, 8, 21, , , 
2020/9/8, 12, 20, , , 
2020/9/9, 10, 26, , , 
2020/9/10, 13, 25, , , 
2020/9/11, 13, 37, , , 
2020/9/12, 19, 23, , , 
2020/9/13, 15, 25, , , 
2020/9/14, 22, 32, , , 
2020/9/15, 22, 41, , , 
2020/9/16, 33, 21, , , 
2020/9/17, 9, 22, , , 
2020/9/18, 20, 26, , , 
2020/9/19, 19, 23, , , 
2020/9/20, 12, 31, , , 
2020/9/21, 20, 33, , , 
2020/9/22, 34, 39, , , 
2020/9/23, 31, 36, , , 
2020/9/24, 26, 32, , , 
2020/9/25, 14, 22, , , 
2020/9/26, 13, 18, , , 
2020/9/27, 18, 19, , , 
2020/9/28, 10, 24, , , 
2020/9/29, 12, 25, , , 
2020/9/30, 12, 18, , , 
2020/4/1, 10, , , , 
2020/4/2, 10, , , , 
2020/4/3, 13, , , , 
2020/4/4, 14, , , , 
2020/4/5, 13, , , , 
2020/4/6, 22, , , , 
2020/4/7, 30, , , , 
2020/4/8, 17, , , , 
2020/4/9, 24, , , , 
2020/4/10, 13, , , , 
2020/4/11, 13, , , , 
2020/4/12, 14, , , , 
2020/4/13, 18, , , , 
2020/4/14, 12, , , , 
2020/4/15, 16, , , , 
2020/4/16, 17, , , , 
2020/4/17, 11, , , , 
2020/4/18, 13, , , , 
2020/4/19, 10, , , , 
2020/4/20, 14, , , , 
2020/4/21, 9, , , , 
2020/4/22, 11, , , , 
2020/4/23, 15, , , , 
2020/4/24, 21, , , , 
2020/4/25, 9, , , , 
2020/4/26, 10, , , , 
2020/4/27, 16, , , , 
2020/4/28, 21, , , , 
2020/4/29, 8, , , , 
2020/4/30, 14, , , , 
2020/5/1, 11, , , , 
2020/5/2, 10, , , , 
2020/5/3, 9, , , , 
2020/5/4, 11, , , , 
2020/5/5, 10, , , , 
2020/5/6, 9, , , , 
2020/5/7, 14, , , , 
2020/5/8, 13, , , , 
2020/5/9, 16, , , , 
2020/5/10, 13, , , , 
2020/5/11, 9, , , , 
2020/5/12, 8, , , , 
2020/5/13, 5, , , , 
2020/5/14, 11, , , , 
2020/5/15, 10, , , , 
2020/5/16, 11, , , , 
2020/5/17, 9, , , , 
2020/5/18, 8, , , , 
2020/5/19, 9, , , , 
2020/5/20, 8, , , , 
2020/5/21, 7, , , , 
2020/5/22, 7, , , , 
2020/5/23, 10, , , , 
2020/5/24, 10, , , , 
2020/5/25, 7, , , , 
2020/5/26, 7, , , , 
2020/5/27, 10, , , , 
2020/5/28, 8, , , , 
2020/5/29, 6, , , , 
2020/5/30, 5, , , , 
2020/5/31, 9, , , , 
2020/6/1, 10, , , , 
2020/6/2, 10, , , , 
2020/6/3, 12, , , , 
2020/6/4, 13, , , , 
2020/6/5, 11, , , , 
2020/6/6, 9, , , , 
2020/6/7, 8, , , , 
2020/6/8, 8, , , , 
2020/6/9, 8, , , , 
2020/6/10, 10, , , , 
2020/6/11, 15, , , , 
2020/6/12, 16, , , , 
2020/6/13, 14, , , , 
2020/6/14, 10, , , , 
2020/6/15, 10, , , , 
2020/6/16, 12, , , , 
2020/6/17, 16, , , , 
2020/6/18, 9, , , , 
2020/6/19, 11, , , , 
2020/6/20, 12, , , , 
2020/6/21, 20, , , , 
2020/6/22, 12, , , , 
2020/6/23, 14, , , , 
2020/6/24, 11, , , , 
2020/6/25, 13, , , , 
2020/6/26, 18, , , , 
2020/6/27, 14, , , , 
2020/6/28, 18, , , , 
2020/6/29, 14, , , , 
2020/6/30, 15, , , , 
2020/1/7, 28, 10, 3, 6, 2
2020/1/8, 14, 10, , , 
2020/1/9, 17, 10, , , 
2020/1/10, 8, 15, , , 
2020/1/11, 10, 17, , , 
2020/1/12, 11, 16, , , 
2020/1/13, 12, 12, , , 
2020/1/14, 13, 10, , , 
2020/1/15, 10, 12, , , 
2020/1/16, 15, 14, , , 
2020/1/17, 24, 9, , , 
2020/1/18, 24, 14, , , 
2020/1/19, 14, 15, , , 
2020/1/20, 13, 13, , , 
2020/1/21, 17, 13, , , 
2020/1/22, 17, 16, , , 
2020/1/23, 17, 11, , , 
2020/1/24, 12, 11, , , 
2020/1/25, 9, 3, , , 
2020/1/26, 7, 7, , , 
2020/1/27, 19, 5, , , 
2020/1/28, 24, 6, , , 
2020/1/29, 10, 13, , , 
2020/1/30, 8, 12, , , 
2020/1/31, 11, 12, , , 
2020/2/1, 7, 14, , , 
2020/2/2, 10, 17, , , 
2020/2/3, 14, 16, , , 
2020/2/4, 12, 14, , , 
2020/2/5, 9, 15, , , 
2020/2/6, 10, 13, , , 
2020/2/7, 15, 15, , , 
2020/2/8, 20, 10, , , 
2020/2/9, 20, 12, , , 
2020/2/10, 8, 14, , , 
2020/2/11, 7, 12, , , 
2020/2/12, 7, 12, , , 
2020/2/13, 14, 11, , , 
2020/2/14, 25, 8, , , 
2020/2/15, 20, 8, , , 
2020/2/16, 9, 10, , , 
2020/2/17, 13, 12, , , 
2020/2/18, 12, 10, , , 
2020/2/19, 10, 10, , , 
2020/2/20, 12, 10, , , 
2020/2/21, 15, 8, , , 
2020/2/22, 10, 7, , , 
2020/2/23, 10, 8, , , 
2020/2/24, 12, 8, , , 
2020/2/25, 11, 7, , , 
2020/2/26, 9, 6, , , 
2020/2/27, 14, 5, , , 
2020/2/28, 16, 9, , , 
2020/2/29, 12, 6, , , 
2020/3/1, 10, 8, , , 
2020/3/2, 15, 4, , , 
2020/3/3, 24, 4, , , 
2020/3/4, 22, 5, , , 
2020/3/5, 17, 3, , , 
2020/3/6, 21, 4, , , 
2020/3/7, 19, 5, , , 
2020/3/8, 13, 6, , , 
2020/3/9, 21, 4, , , 
2020/3/10, 13, 3, , , 
2020/3/11, 11, 5, , , 
2020/3/12, 10, 4, , , 
2020/3/13, 9, 5, , , 
2020/3/14, 8, 5, , , 
2020/3/15, 11, 5, , , 
2020/3/18, 13, 8, , , 
2020/3/19, 11, 2, , , 
2020/3/20, 17, 4, , , 
2020/3/21, 7, 6, , , 
2020/3/22, 9, 4, , , 
2020/3/23, 18, 4, , , 
2020/3/24, 17, 4, , , 
2020/3/25, 22, 2, , , 
2020/3/26, 25, , , , 
2020/3/27, 42, , , , 
2020/3/28, 52, , , , 
2020/3/29, 11, , , , 
2020/3/30, 15, , , , 
2020/3/31, 8, , , , 
2019/10/1, 5, 18, , 6, 
2019/10/2, 8, 14, , 5, 
2019/10/3, 9, 16, , 5, 
2019/10/4, 7, 19, , 4, 
2019/10/5, 6, 24, , 4, 
2019/10/6, 14, 17, 6, 5, 
2019/10/7, 10, 11, 4, 6, 
2019/10/8, 10, 14, 4, 6, 
2019/10/9, 15, 17, 3, 6, 
2019/10/10, 11, 16, 2, 6, 
2019/10/17, 15, 20, 4, 6, 
2019/10/18, 15, 20, 2, 6, 
2019/10/19, 11, 8, 3, 6, 
2019/10/20, 22, 8, 4, 5, 
2019/10/21, 29, 11, 6, 4, 
2019/10/22, 23, 16, 4, 4, 
2019/10/23, 13, 12, 4, 5, 
2019/10/24, 25, 15, 5, 5, 
2019/10/25, 33, 18, 2, 5, 
2019/10/26, 9, 26, 1, 5, 
2019/10/27, 7, 18, 6, 5, 
2019/10/28, 13, 20, 10, 4, 
2019/10/29, 23, 11, 9, 4, 
2019/10/30, 21, 13, 6, 4, 
2019/10/31, 14, 22, 2, 6, 
2019/11/1, 18, 16, 2, 6, 4
2019/11/2, 18, 7, 3, 7, 5
2019/11/3, 18, 9, 8, 7, 6
2019/11/4, 18, 12, 8, 6, 5
2019/11/5, 12, 9, 9, 7, 5
2019/11/6, 14, 9, 5, 6, 4
2019/11/7, 11, 9, 6, 6, 4
2019/11/8, 24, 10, 5, 6, 4
2019/11/9, 27, 15, 2, 6, 4
2019/11/10, 14, 19, 2, 5, 4
2019/11/11, 15, 11, 5, 6, 4
2019/11/12, 22, 9, 10, 6, 5
2019/11/13, 19, 13, 5, 6, 4
2019/11/14, 15, 20, 2, 5, 3
2019/11/15, 11, 19, 3, 6, 4
2019/11/16, 18, 11, 4, 5, 4
2019/11/17, 14, 10, 4, 6, 4
2019/11/18, 26, 14, 5, 5, 4
2019/11/19, 13, 9, 5, 5, 4
2019/11/20, 24, 10, 2, 5, 3
2019/11/21, 11, 9, 3, 5, 3
2019/11/22, 14, 9, 3, 5, 4
