date, pm25, pm10, o3, no2, so2
2021/4/1, 61, 18, 28, 3, 
2021/4/2, 46, 22, 21, 3, 
2021/4/3, 59, 20, 26, 3, 
2021/4/4, 58, 15, 30, 2, 
2021/4/5, 43, 12, 27, 2, 
2021/4/6, 38, 18, 26, 3, 
2021/4/7, 56, 13, 24, 3, 
2021/4/8, 43, 16, 29, 4, 2
2021/4/9, 44, 17, 31, 6, 5
2021/4/10, 35, 19, 34, 4, 3
2021/4/11, 39, 18, 32, 3, 2
2021/4/12, 39, 10, 24, 2, 
2021/4/13, 34, 7, 27, 2, 
2021/4/14, 25, 9, 17, 3, 
2021/4/15, 34, 10, 13, 4, 
2021/4/16, 36, 15, 17, 3, 
2021/4/17, 51, 26, 21, 3, 
2021/4/18, 69, 26, 14, 4, 
2021/4/19, 75, 26, 23, 4, 
2021/4/20, 69, 19, 29, 3, 
2021/4/21, 56, 20, 23, 3, 
2021/4/22, 53, 18, 25, 2, 
2021/4/23, 46, 20, 28, 2, 
2021/4/24, 51, 21, 27, 2, 
2021/4/25, 55, 15, 26, 3, 
2021/4/26, 38, 22, 29, 5, 
2021/4/27, 50, 24, 31, 5, 
2021/4/28, 56, 24, 14, 8, 2
2021/4/29, 54, 18, 23, 4, 
2021/4/30, 47, 25, 17, 4, 
2021/5/1, 65, 14, 27, 3, 
2021/5/2, 35, 9, 29, 1, 
2021/5/3, 29, 16, 34, 4, 1
2021/5/4, 27, 12, 32, 4, 1
2021/5/5, 15, 7, 27, 1, 
2021/5/6, 16, 8, 23, 3, 
2021/5/7, 17, 12, 26, 2, 
2021/5/8, 35, 13, 31, 5, 2
2021/5/9, 34, 15, 31, 7, 2
2021/5/10, 20, 19, 33, 6, 1
2021/5/11, 34, 22, 26, 5, 
2021/5/12, 32, 13, 24, 5, 1
2021/5/13, 21, 8, 14, 2, 
2021/5/14, 22, 13, 26, 3, 
2021/5/15, 32, 8, 19, 3, 
2021/5/16, 21, 9, 25, 3, 
2021/5/17, 21, 7, 19, 2, 
2021/5/18, 26, 11, 27, 2, 
2021/5/19, 28, 11, 30, 2, 
2021/5/20, 31, , , , 
2021/1/4, 62, 16, 6, 5, 1
2021/1/5, 52, 12, 19, 4, 3
2021/1/6, 42, 28, 7, 6, 2
2021/1/7, 84, 42, 7, 10, 3
2021/1/8, 112, 26, 11, 4, 2
2021/1/9, 76, 30, 11, 5, 3
2021/1/10, 86, 42, 13, 6, 3
2021/1/11, 110, 38, 16, 5, 4
2021/1/12, 98, 13, 22, 3, 2
2021/1/13, 50, 19, 18, 4, 2
2021/1/14, 62, 17, 23, 3, 2
2021/1/15, 51, 19, 23, 3, 3
2021/1/16, 60, 29, 19, 4, 3
2021/1/17, 79, 66, 16, 13, 10
2021/1/18, 144, 47, 11, 12, 8
2021/1/19, 105, 23, 13, 9, 10
2021/1/20, 70, 19, 16, 8, 9
2021/1/21, 61, 17, 19, 6, 6
2021/1/22, 54, 16, 20, 4, 4
2021/1/23, 47, 24, 18, 5, 2
2021/1/24, 69, 17, 18, 4, 1
2021/1/25, 57, 23, 23, 5, 2
2021/1/26, 74, 23, 19, 5, 3
2021/1/27, 66, 17, 23, 6, 5
2021/1/28, 59, 15, 20, 6, 2
2021/1/29, 55, 25, 18, 6, 3
2021/1/30, 70, 32, 24, 5, 4
2021/1/31, 85, 76, 10, 15, 9
2021/2/1, 162, 29, 13, 9, 7
2021/2/2, 81, 10, 10, 9, 11
2021/2/3, 43, 13, 16, 4, 1
2021/2/4, 41, 29, 15, 7, 2
2021/2/5, 75, 23, 22, 3, 3
2021/2/6, 61, 18, 18, 2, 2
2021/2/7, 57, 21, 17, 6, 3
2021/2/8, 64, 41, 15, 11, 6
2021/2/9, 106, 55, 19, 9, 4
2021/2/10, 137, 46, 22, 6, 3
2021/2/11, 112, 21, 27, 4, 3
2021/2/12, 64, 27, 26, 5, 4
2021/2/13, 78, 21, 26, 3, 3
2021/2/14, 65, 38, 24, 11, 7
2021/2/15, 98, 38, 25, 12, 8
2021/2/16, 99, 26, 16, 9, 7
2021/2/17, 71, 30, 19, 10, 2
2021/2/18, 76, 33, 17, 12, 8
2021/2/19, 90, 43, 26, 14, 4
2021/2/20, 116, 19, 19, 11, 10
2021/2/21, 61, 24, 20, 12, 9
2021/2/22, 72, 51, 22, 10, 3
2021/2/23, 125, 73, 13, 23, 5
2021/2/24, 159, 54, 22, 10, 5
2021/2/25, 123, 54, 24, 9, 4
2021/2/26, 115, 14, 21, 2, 1
2021/2/27, 45, 18, 22, 3, 1
2021/2/28, 56, 25, 19, 4, 1
2021/3/1, 74, 39, 24, 7, 2
2021/3/2, 95, 43, 26, 9, 4
2021/3/3, 96, 50, 22, 7, 2
2021/3/4, 112, 19, 22, 3, 
2021/3/5, 55, 28, 24, 4, 1
2021/3/6, 77, 30, 32, 5, 1
2021/3/7, 80, 21, 30, 3, 1
2021/3/8, 58, 34, 25, 7, 1
2021/3/9, 78, 47, 26, 7, 3
2021/3/10, 105, 35, 28, 5, 3
2021/3/11, 81, 23, 22, 5, 2
2021/3/12, 68, 19, 26, 6, 2
2021/3/13, 54, 15, 27, 2, 1
2021/3/14, 46, 20, 26, 4, 1
2021/3/15, 53, 32, 25, 5, 1
2021/3/16, 76, 20, 21, 3, 
2021/3/17, 59, 19, 25, 3, 
2021/3/18, 55, 35, 25, 5, 1
2021/3/19, 86, 28, 21, 4, 1
2021/3/20, 73, 28, 28, 3, 2
2021/3/21, 74, 14, 28, 2, 
2021/3/22, 45, 18, 25, 3, 1
2021/3/23, 57, 25, 26, 4, 
2021/3/24, 70, 46, 21, 8, 1
2021/3/25, 110, 54, 32, 9, 2
2021/3/26, 122, 38, 34, 8, 4
2021/3/27, 87, 16, 28, 3, 
2021/3/28, 47, 29, 28, 7, 1
2021/3/29, 71, 23, 13, 8, 2
2021/3/30, 65, 30, 29, 5, 
2021/3/31, 70, 27, 41, 5, 2
2020/10/19, 53, 14, 26, 4, 3
2020/10/20, 47, 16, 23, 4, 7
2020/10/21, 47, 20, 23, 7, 10
2020/10/22, 54, 25, , 2, 
2020/10/23, 75, , , , 
2020/10/28, 130, 22, , 3, 2
2020/10/29, 60, 13, 19, 3, 1
2020/10/30, 35, 23, 20, 3, 
2020/10/31, 58, 22, 15, 6, 3
2020/11/1, 65, 14, 11, 6, 8
2020/11/2, 33, 17, 4, 7, 2
2020/11/3, 44, 14, 15, 2, 
2020/11/4, 46, 23, 18, 3, 
2020/11/5, 59, 18, 16, 4, 
2020/11/6, 56, 21, 12, 5, 1
2020/11/7, 58, 28, 14, 6, 5
2020/11/8, 80, 29, 8, 7, 3
2020/11/9, 82, 18, 9, 6, 2
2020/11/10, 59, 11, 10, 4, 3
2020/11/11, 44, 10, 13, 4, 4
2020/11/12, 36, 17, 12, 4, 4
2020/11/13, 55, 18, 10, 5, 5
2020/11/14, 54, 11, 16, 6, 7
2020/11/15, 35, 24, 17, 5, 4
2020/11/16, 64, 37, 10, 5, 1
2020/11/17, 96, 31, 13, 7, 4
2020/11/18, 88, 16, 16, 5, 5
2020/11/19, 49, 15, 22, 2, 1
2020/11/20, 46, 35, 19, 5, 1
2020/11/21, 92, 23, 17, 6, 5
2020/11/22, 67, 25, 12, 7, 7
2020/11/23, 76, 16, 17, 5, 3
2020/11/24, 54, 18, 17, 6, 6
2020/11/25, 58, 34, 9, 6, 3
2020/11/26, 88, 41, 4, 7, 3
2020/11/27, 102, 20, 10, 5, 1
2020/11/28, 61, 17, 9, 4, 3
2020/11/29, 79, 25, 4, 6, 2
2020/11/30, 82, 25, 12, 7, 2
2020/12/1, 72, 36, 12, 9, 2
2020/12/2, 98, 22, 25, 8, 3
2020/12/3, 63, 14, 22, 4, 3
2020/12/4, 47, 15, 23, 3, 3
2020/12/5, 48, 11, 22, 4, 1
2020/12/6, 40, 16, 7, 6, 1
2020/12/7, 53, 21, 9, 7, 2
2020/12/8, 64, 25, 6, 6, 1
2020/12/9, 68, 24, 5, 8, 2
2020/12/10, 61, 29, 3, 7, 3
2020/12/11, 73, 20, 5, 8, 2
2020/12/12, 62, 10, 6, 3, 1
2020/12/13, 42, 23, 7, 6, 1
2020/12/14, 66, 16, 12, 5, 4
2020/12/15, 48, 26, 10, 6, 4
2020/12/16, 72, 38, 6, 7, 4
2020/12/17, 102, 36, 1, 7, 2
2020/12/18, 99, 29, 12, 5, 3
2020/12/19, 78, 36, 12, 5, 5
2020/12/20, 97, 37, 12, 7, 3
2020/12/21, 103, 12, 10, 5, 3
2020/12/22, 44, 8, 6, 7, 5
2020/12/23, 28, 14, 4, 6, 2
2020/12/24, 47, 13, 16, 2, 1
2020/12/25, 43, 17, 15, 3, 1
2020/12/26, 48, 21, 14, 5, 1
2020/12/27, 64, 7, 19, 4, 1
2020/12/28, 29, 6, 20, 2, 1
2020/12/29, 21, 21, 19, 5, 2
2020/12/30, 61, 48, 2, 8, 1
2020/12/31, 120, 22, 15, 4, 1
2021/1/1, 69, 12, 23, 4, 4
2021/1/2, 42, 10, 22, 2, 2
2021/1/3, 35, 24, 17, 7, 2
2020/7/1, 21, 9, 30, 2, 2
2020/7/2, 28, 10, 24, 3, 1
2020/7/3, 20, 11, 29, 1, 
2020/7/4, 32, 12, 35, 2, 
2020/7/5, 28, 12, 38, 2, 1
2020/7/6, 19, 11, 25, 2, 
2020/7/7, 19, 10, 28, 2, 
2020/7/8, 26, 8, 28, 3, 1
2020/7/9, 22, 18, 37, 4, 5
2020/7/10, 26, 11, 27, 2, 
2020/7/11, 25, 8, 23, 1, 
2020/7/12, 23, 9, 21, 2, 
2020/7/13, 29, 10, 28, 1, 
2020/7/14, 26, 9, 30, 2, 
2020/7/15, 21, 10, 31, 2, 
2020/7/16, 29, 10, 17, 2, 
2020/7/17, 28, 13, 23, 2, 1
2020/7/18, 32, 9, 27, 1, 
2020/7/19, 20, 9, 32, 3, 2
2020/7/20, 16, 12, 27, 1, 
2020/7/21, 32, 12, 36, 2, 
2020/7/22, 31, 13, 36, 2, 
2020/7/23, 30, 15, 37, 2, 1
2020/7/24, 33, 13, 41, 2, 1
2020/7/25, 38, 14, 37, 1, 
2020/7/26, 28, 7, 32, 2, 
2020/7/27, 19, 13, 30, 4, 3
2020/7/28, 27, 11, 35, 1, 1
2020/7/29, 30, 13, 47, 2, 1
2020/7/30, 35, 16, 41, 2, 1
2020/7/31, 40, 11, 27, 2, 
2020/8/1, 28, 10, 31, 2, 
2020/8/2, 26, 14, 29, 4, 2
2020/8/3, 24, 14, 33, 4, 1
2020/8/4, 37, 5, 16, 1, 
2020/8/5, 17, 13, 30, 2, 
2020/8/6, 33, 18, 43, 3, 1
2020/8/7, 41, 21, 38, 2, 1
2020/8/8, 53, 12, 27, 1, 1
2020/8/9, 31, 11, 34, 2, 1
2020/8/10, 27, 10, 28, 2, 1
2020/8/11, 25, 10, 34, 2, 1
2020/8/12, 25, 11, 36, 2, 
2020/8/13, 33, 13, 42, 3, 1
2020/8/14, 38, 15, 24, 2, 1
2020/8/15, 30, 13, 34, 2, 1
2020/8/16, 31, 10, 26, 4, 1
2020/8/17, 30, 8, 26, 2, 1
2020/8/18, 18, 14, 29, 2, 1
2020/8/19, 36, 18, 38, 2, 1
2020/8/20, 43, 14, 40, 4, 1
2020/8/21, 35, 13, 35, 4, 2
2020/8/22, 34, 5, 22, 2, 1
2020/8/23, 17, 9, 34, 3, 
2020/8/24, 21, 10, 32, 2, 
2020/8/25, 26, 13, 31, 3, 1
2020/8/26, 29, 8, 28, 1, 
2020/8/27, 14, 9, 31, 4, 2
2020/8/28, 21, 14, 31, 3, 2
2020/8/29, 35, 15, 31, 4, 2
2020/8/30, 37, 11, 31, 1, 
2020/8/31, 22, 6, 17, 4, 
2020/9/1, 15, 5, 19, 2, 
2020/9/2, 15, 8, 27, 3, 
2020/9/3, 26, 12, 37, 2, 
2020/9/4, 38, 10, 25, 3, 3
2020/9/5, 40, 7, 18, 2, 
2020/9/6, 19, 7, 17, 2, 
2020/9/7, 18, 10, 18, 2, 1
2020/9/8, 31, 11, 25, 3, 2
2020/9/9, 32, 10, 18, 3, 1
2020/9/10, 31, 11, 23, 2, 1
2020/9/11, 34, 18, 23, 3, 
2020/9/12, 49, 12, 29, 1, 
2020/9/13, 39, 16, 29, 3, 
2020/9/14, 42, 16, 21, 4, 
2020/9/15, 50, 14, 21, 3, 
2020/9/16, 37, 14, 20, 2, 
2020/9/17, 38, 11, 6, 2, 
2020/9/18, 31, 15, , 3, 
2020/9/19, 42, 14, , 2, 
2020/9/20, 45, 13, , 4, 2
2020/9/21, 41, 26, 25, 5, 1
2020/9/22, 62, 20, 29, 5, 2
2020/9/23, 50, 18, 27, 5, 2
2020/9/24, 39, 13, 29, 3, 1
2020/9/25, 27, 7, 30, 2, 
2020/9/26, 16, 4, 14, 2, 2
2020/9/27, 15, 6, 16, 5, 
2020/9/28, 20, 10, 18, 4, 
2020/9/29, 26, 7, 17, 3, 
2020/9/30, 26, , , , 
2020/6/21, 21, 7, 22, 1, 
2020/6/22, 17, 7, 22, 1, 
2020/6/23, 20, 10, 27, 2, 
2020/6/24, 31, 10, 25, 2, 
2020/6/25, 30, 11, 25, 2, 
2020/6/26, 24, 9, 31, 3, 
2020/6/27, 22, 9, 33, 2, 2
2020/6/28, 21, 8, 35, 2, 
2020/6/29, 21, 8, 33, 2, 1
2020/6/30, 20, 8, 34, 1, 
2020/10/18, , 14, 11, 3, 3
2020/10/27, , 53, , 4, 
2020/4/1, , 38, 47, 5, 1
2020/4/2, , 33, 55, 5, 2
2020/4/3, , 26, 48, 5, 1
2020/4/4, , 40, 47, 6, 1
2020/4/5, , 38, 47, 5, 1
2020/4/6, , 36, 50, 6, 3
2020/4/7, , 35, 57, 6, 1
2020/4/8, , 38, 68, 5, 1
2020/4/9, , 38, 67, 5, 1
2020/4/10, , 18, 44, 2, 
2020/4/11, , 27, 48, 3, 
2020/4/12, , 20, 50, 3, 
2020/4/13, , 15, 42, 3, 
2020/4/14, , 13, 36, 1, 
2020/4/15, , 19, 32, 3, 
2020/4/16, , 19, 37, 4, 
2020/4/17, , 22, 34, 4, 
2020/4/18, , 20, 34, 3, 
2020/4/19, , 16, 32, 2, 1
2020/4/20, , 15, 29, 3, 
2020/4/21, , 21, 30, 3, 1
2020/4/22, , 22, 34, 3, 
2020/4/23, , 29, 37, 3, 
2020/4/24, , 25, 42, 5, 1
2020/4/25, , 24, 34, 2, 
2020/4/26, , 12, 33, 2, 
2020/4/27, , 16, 37, 3, 
2020/4/28, , 20, 35, 4, 2
2020/4/29, , 16, 31, 3, 1
2020/4/30, , 18, 27, 3, 
2020/5/1, , 14, 24, 3, 2
2020/5/2, , 7, 27, 1, 
2020/5/3, , 10, 27, 2, 
2020/5/4, , 10, 31, 3, 
2020/5/5, , 12, 23, 3, 
2020/5/6, , 9, 25, 2, 
2020/5/7, , 14, 30, 2, 
2020/5/8, , 16, 37, 3, 
2020/5/9, , 17, 45, 2, 
2020/5/10, , 16, 40, 3, 6
2020/5/11, , 22, 35, 2, 3
2020/5/12, , 10, 26, 1, 
2020/5/13, , 14, 25, 4, 2
2020/5/14, , 8, 27, 2, 
2020/5/15, , 15, 23, 3, 
2020/5/16, , 15, 37, 3, 1
2020/5/17, , 17, 38, 2, 2
2020/5/18, , 13, 41, 2, 
2020/5/19, , 15, 40, 2, 
2020/5/20, , 9, 32, 1, 
2020/5/21, , 11, 32, 1, 
2020/5/22, , 14, 33, 1, 
2020/5/23, , 12, 35, 3, 1
2020/5/24, , 10, 27, 1, 
2020/5/25, , 6, 25, 1, 
2020/5/26, , 10, 25, 2, 
2020/5/27, , 10, 30, 2, 
2020/5/28, , 9, 32, 2, 
2020/5/29, , 11, 31, 1, 1
2020/5/30, , 9, 23, 1, 
2020/5/31, , 6, 21, 1, 
2020/6/1, , 13, 32, 1, 
2020/6/2, , 8, 25, 1, 
2020/1/1, , 25, 12, 10, 4
2020/1/2, , 47, 11, 8, 10
2020/1/3, , 23, 24, 5, 6
2020/1/4, , 18, 23, 1, 
2020/1/5, , 14, 15, 6, 2
2020/1/6, , 34, 12, 10, 9
2020/1/7, , 40, 14, 11, 9
2020/1/8, , 46, 9, 11, 12
2020/1/9, , 33, 11, 11, 10
2020/1/10, , 34, 12, 5, 1
2020/1/11, , 21, 8, 7, 8
2020/1/12, , 20, 9, 9, 14
2020/1/13, , 18, 10, 9, 16
2020/1/14, , 20, 21, 8, 12
2020/1/15, , 21, 16, 10, 9
2020/1/16, , 46, 25, 9, 4
2020/1/17, , 47, 20, 12, 9
2020/1/18, , 45, 4, 11, 2
2020/1/19, , 65, 16, 6, 1
2020/1/20, , 35, 17, 6, 3
2020/1/21, , 33, 17, 6, 2
2020/1/22, , 21, 21, 6, 1
2020/1/23, , 35, 21, 7, 6
2020/1/24, , 39, 14, 10, 9
2020/1/25, , 51, 17, 7, 5
2020/1/26, , 49, 16, 11, 5
2020/1/27, , 45, 15, 7, 7
2020/1/28, , 12, , 3, 
2020/1/29, , 14, 32, 2, 
2020/1/30, , 11, 25, 4, 2
2020/1/31, , 12, 21, 8, 10
2020/2/1, , 14, 38, 2, 
2020/2/2, , 9, 29, 3, 
2020/2/3, , 10, 31, 5, 2
2020/2/4, , 9, 33, 1, 
2020/2/5, , 9, 22, 4, 1
2020/2/6, , 17, 35, 3, 1
2020/2/7, , 17, 23, 11, 9
2020/2/8, , 30, 33, 10, 15
2020/2/9, , 20, 38, 3, 3
2020/2/10, , 18, 38, 2, 1
2020/2/11, , 7, 37, 1, 
2020/2/12, , 7, 37, 3, 1
2020/2/13, , 9, 26, 8, 6
2020/2/14, , 15, 23, 7, 2
2020/2/15, , 26, 40, 7, 9
2020/2/16, , 18, 39, 5, 7
2020/2/17, , 19, 30, 6, 1
2020/2/18, , 24, 35, 5, 1
2020/2/19, , 13, 28, 5, 1
2020/2/20, , 23, 30, 5, 3
2020/2/21, , 18, 34, 3, 3
2020/2/22, , 14, 36, 5, 3
2020/2/23, , 14, 36, 3, 1
2020/2/24, , 11, 27, 6, 8
2020/2/25, , 14, 33, 5, 2
2020/2/26, , 19, 33, 4, 1
2020/2/27, , 17, 29, 6, 2
2020/2/28, , 20, 37, 4, 3
2020/2/29, , 14, 29, 6, 9
2020/3/1, , 16, 36, 5, 5
2020/3/2, , 12, 22, 8, 6
2020/3/3, , 17, 30, 4, 1
2020/3/4, , 13, 35, 9, 5
2020/3/5, , 27, 32, 6, 6
2020/3/6, , 12, 28, 4, 1
2020/3/7, , 12, 31, 4, 1
2020/3/8, , 22, 29, 8, 3
2020/3/9, , 37, 32, 8, 2
2020/3/10, , 46, 34, 5, 1
2020/3/11, , 24, 40, 3, 3
2020/3/12, , 20, 36, 5, 1
2020/3/13, , 19, 40, 1, 
2020/3/14, , 11, 41, 4, 2
2020/3/15, , 22, 41, 5, 4
2020/3/16, , 18, 45, 5, 2
2020/3/17, , 33, 45, 8, 2
2020/3/18, , 52, 50, 5, 1
2020/3/19, , 43, 29, 7, 1
2020/3/20, , 45, 35, 1, 
2020/3/21, , 10, 37, , 
2020/3/22, , 9, 38, 1, 
2020/3/23, , 15, 41, 2, 1
2020/3/24, , 18, 45, 5, 2
2020/3/25, , 26, 44, 6, 1
2020/3/26, , 27, 51, 7, 2
2020/3/27, , 39, 50, 6, 1
2020/3/28, , 49, 14, 6, 1
2020/3/29, , 61, , , 
2019/10/1, , 11, 28, 4, 4
2019/10/2, , 16, 17, 2, 1
2019/10/3, , 13, 14, 3, 1
2019/10/4, , 18, 17, 4, 1
2019/10/5, , 15, 14, 1, 1
2019/10/6, , 17, 20, 3, 2
2019/10/7, , 24, 25, 4, 5
2019/10/8, , 24, 23, 4, 7
2019/10/9, , 22, 22, 2, 1
2019/10/10, , 13, 24, 2, 2
2019/10/11, , 12, 27, 4, 12
2019/10/12, , 17, 25, 8, 15
2019/10/13, , 19, 25, 8, 13
2019/10/14, , 24, 36, 5, 8
2019/10/16, , 24, 22, 5, 2
2019/10/17, , 22, 25, 7, 5
2019/10/18, , 28, 28, 4, 3
2019/10/19, , 25, 32, 7, 12
2019/10/20, , 25, 26, 11, 14
2019/10/21, , 36, 22, 7, 3
2019/10/22, , 40, 22, 9, 8
2019/10/23, , 44, 33, 8, 9
2019/10/24, , 36, 31, 8, 5
2019/10/25, , 45, 23, 9, 7
2019/10/26, , 46, 25, 8, 9
2019/10/27, , 46, 21, 5, 3
2019/10/28, , 28, 16, 6, 1
2019/10/29, , 31, 22, 5, 1
2019/10/30, , 30, 7, 11, 4
2019/10/31, , 54, 23, 8, 4
2019/11/1, , 41, 22, 4, 5
2019/11/2, , 14, 13, 5, 7
2019/11/3, , 15, 15, 4, 3
2019/11/4, , 17, 13, 6, 3
2019/11/5, , 14, 17, 5, 1
2019/11/6, , 18, 3, 8, 1
2019/11/7, , 35, 9, 10, 2
2019/11/8, , 29, 17, 5, 6
2019/11/9, , 15, 8, 6, 
2019/11/10, , 14, 18, 3, 1
2019/11/11, , 11, 21, 7, 4
2019/11/12, , 18, 24, 5, 3
2019/11/13, , 22, 10, 9, 2
2019/11/14, , 18, 15, 7, 5
2019/11/15, , 24, 18, 6, 9
2019/11/16, , 19, 18, 7, 4
2019/11/17, , 21, 19, 10, 5
2019/11/18, , 26, 22, 10, 3
2019/11/19, , 27, 9, 10, 2
2019/11/20, , 31, 14, 6, 1
2019/11/21, , 16, 4, 6, 2
2019/11/22, , 17, 14, 5, 2
2019/11/23, , 16, 18, 5, 3
2019/11/24, , 15, 16, 9, 3
2019/11/25, , 28, 1, 7, 3
2019/11/26, , 26, 17, 7, 8
2019/11/27, , 25, 8, 7, 10
2019/11/28, , 20, 14, 6, 2
2019/11/29, , 20, 23, 3, 2
2019/11/30, , 19, 19, 6, 6
2019/12/1, , 29, 19, 6, 7
2019/12/2, , 23, 19, 6, 3
2019/12/3, , 33, 11, 11, 11
2019/12/4, , 39, 16, 13, 16
2019/12/5, , 24, 15, 8, 11
2019/12/6, , 21, 12, 8, 12
2019/12/7, , 19, 9, 7, 12
2019/12/8, , 15, 14, 6, 7
2019/12/9, , 22, 18, 4, 2
2019/12/10, , 34, 13, 8, 2
2019/12/11, , 40, 17, 9, 4
2019/12/12, , 26, 18, 6, 7
2019/12/13, , 16, , 6, 2
2019/12/14, , 18, 16, 4, 6
2019/12/15, , 16, 14, 6, 10
2019/12/16, , 25, 17, 6, 11
2019/12/17, , 22, 14, 8, 11
2019/12/18, , 34, 20, 7, 9
2019/12/19, , 35, 22, 5, 7
2019/12/20, , 20, , 6, 8
2019/12/21, , 22, , 4, 3
2019/12/22, , 16, , 4, 
2019/12/23, , 14, 19, 2, 
2019/12/24, , 11, 12, 5, 1
2019/12/25, , 27, 15, 2, 
2019/12/26, , 14, 15, 2, 
2019/12/27, , 13, 15, 1, 
2019/12/28, , 10, 18, 1, 
2019/12/29, , 13, , , 
2019/7/1, , 31, 48, 1, 
2019/7/2, , 20, 37, 1, 
2019/7/3, , 15, 42, 1, 
2019/7/4, , 16, 40, 3, 3
2019/7/5, , 19, 38, 1, 
2019/7/6, , 16, 41, , 
2019/7/7, , 16, 34, , 
2019/7/8, , 16, 34, , 
2019/7/9, , 14, 28, , 
2019/7/10, , 14, 22, , 
2019/7/11, , 11, 33, 2, 1
2019/7/12, , 13, 31, 2, 1
2019/7/13, , 14, 26, , 
2019/7/14, , 11, 34, 1, 
2019/7/15, , 13, 35, 1, 
2019/7/16, , 17, 28, 2, 
2019/7/17, , 14, 34, 2, 
2019/7/18, , 15, 37, 3, 1
2019/7/19, , 17, 34, 4, 4
2019/7/20, , 16, 31, 3, 4
2019/7/21, , 14, 36, 1, 
2019/7/22, , 14, 23, 2, 
2019/7/23, , 12, 19, 2, 
2019/7/24, , 12, 35, 2, 
2019/7/25, , 14, 37, 3, 
2019/7/26, , 18, 35, 3, 2
2019/7/27, , 15, 38, 2, 1
2019/7/28, , 14, 38, 2, 1
2019/7/29, , 15, 54, 1, 
2019/7/30, , 18, 36, 2, 
2019/7/31, , 14, 33, 2, 
2019/8/1, , 18, 39, 2, 
2019/8/2, , 14, 33, 1, 
2019/8/3, , 14, 31, 2, 
2019/8/4, , 12, 39, 2, 
2019/8/5, , 17, 35, 4, 2
2019/8/6, , 13, 34, 7, 4
2019/8/7, , 16, 36, 1, 
2019/8/8, , 20, 37, 2, 
2019/8/9, , 13, 32, 3, 1
2019/8/10, , 15, 32, 1, 
2019/8/13, , 9, 24, 2, 
2019/8/14, , 8, 33, 2, 1
2019/8/15, , 11, 34, 2, 
2019/8/16, , 15, 33, 2, 1
2019/8/17, , 16, 28, 4, 2
2019/8/18, , 15, 38, 7, 5
2019/8/19, , 17, 40, 3, 
2019/8/20, , 19, 25, 2, 
2019/8/21, , 14, 28, 2, 
2019/8/22, , 13, 29, 2, 
2019/8/23, , 15, 33, 2, 
2019/8/24, , 17, 31, 2, 
2019/8/25, , 19, 31, 4, 
2019/8/26, , 16, 35, 3, 1
2019/8/27, , 18, 36, 3, 1
2019/8/28, , 25, 38, 3, 1
2019/8/29, , 27, 48, 3, 
2019/8/30, , 22, 39, 2, 1
2019/8/31, , 21, 34, 3, 1
2019/9/1, , 24, 34, 3, 
2019/9/2, , 16, 17, 2, 
2019/9/3, , 8, 32, 4, 2
2019/9/4, , 12, 31, 3, 1
2019/9/5, , 12, 28, 3, 
2019/9/6, , 16, 28, 4, 2
2019/9/7, , 21, 31, 4, 3
2019/9/8, , 15, 26, 5, 2
2019/9/9, , 18, 27, 3, 1
2019/9/10, , 9, 29, 3, 1
2019/9/11, , 15, 35, 2, 
2019/9/12, , 17, 34, 2, 1
2019/9/13, , 16, 26, 1, 
2019/9/14, , 16, 27, 1, 1
2019/9/15, , 13, 32, 3, 1
2019/9/16, , 14, 24, 1, 
2019/9/17, , 16, 21, 1, 1
2019/9/18, , 13, 24, 2, 1
2019/9/19, , 13, 17, 2, 1
2019/9/20, , 11, 26, 3, 1
2019/9/21, , 20, 25, 4, 4
2019/9/22, , 18, 23, 5, 1
2019/9/23, , 22, 17, 3, 1
2019/9/24, , 34, 12, 7, 5
2019/9/25, , 26, 22, 2, 1
2019/9/26, , 17, 23, 4, 3
2019/9/27, , 14, 17, 5, 4
2019/9/28, , 17, 24, 2, 2
2019/9/29, , 12, 23, 2, 1
2019/9/30, , 14, 27, 2, 1
2019/4/1, , 16, 38, 5, 2
2019/4/2, , 27, 41, 7, 3
2019/4/3, , 42, 44, 6, 4
2019/4/4, , 47, 43, 8, 3
2019/4/5, , 40, 28, 7, 2
2019/4/6, , 40, 42, 2, 1
2019/4/7, , 17, 46, 3, 1
2019/4/8, , 27, 45, 3, 
2019/4/9, , 34, 32, 2, 
2019/4/10, , 26, 28, 2, 
2019/4/11, , 20, 25, 2, 
2019/4/12, , 17, 35, 2, 1
2019/4/13, , 29, 42, 2, 
2019/4/14, , 29, 41, 3, 1
2019/4/15, , 31, 42, 2, 1
2019/4/16, , 24, 35, 4, 
2019/4/17, , 26, 44, 4, 2
2019/4/18, , 34, 50, 3, 
2019/4/19, , 36, 56, 2, 1
2019/4/20, , 28, 44, 2, 
2019/4/21, , 23, 40, 3, 1
2019/4/22, , 16, 41, 4, 2
2019/4/23, , 17, 34, 5, 4
2019/4/24, , 22, 42, 3, 3
2019/4/25, , 34, 44, 2, 2
2019/4/26, , 41, 22, 3, 
2019/4/27, , 26, 29, 1, 
2019/4/28, , 12, 22, 2, 
2019/4/29, , 11, 17, 2, 
2019/4/30, , 11, 46, 1, 
2019/5/1, , 19, 48, 1, 
2019/5/2, , 22, 31, 2, 
2019/5/3, , 20, 32, 3, 1
2019/5/4, , 14, 27, 1, 
2019/5/5, , 17, 32, 1, 
2019/5/6, , 11, 36, 1, 1
2019/5/7, , 16, 41, 2, 1
