date, pm25, pm10, o3, no2, so2, co
2019/2/7, 119, 34, 18, 9, 2, 4
2019/2/8, 76, 25, 22, 6, 1, 4
2019/2/9, 60, 19, 28, 4, 1, 3
2019/2/10, 37, 17, 25, 3, , 3
2019/2/11, 48, 18, 27, 2, , 2
2019/2/12, 31, 22, 21, 4, , 3
2019/2/13, 51, 24, 22, 3, , 2
2019/2/14, 60, 36, 12, 6, 1, 4
2019/2/15, 79, 35, 12, 8, 1, 5
2019/2/16, 73, 48, 24, 6, 2, 4
2019/2/17, 97, 62, 22, 9, 1, 5
2019/2/18, 136, 57, 21, 9, 1, 4
2019/2/19, 114, 27, 26, 3, , 2
2019/2/20, 39, 34, 16, 6, , 3
2019/2/21, 69, 27, 29, 2, , 1
2019/2/22, 46, 56, 26, 4, , 2
2019/2/23, 102, 44, 22, 6, 2, 3
2019/2/24, 74, 47, 16, 7, 1, 3
2019/2/25, 90, 38, 31, 3, 1, 2
2019/2/26, 64, 49, 26, 7, 1, 3
2019/2/27, 83, 47, 24, 6, 1, 2
2019/2/28, 83, 38, 28, 3, , 2
2019/3/1, 68, 49, 33, 6, , 2
2019/3/2, 98, 27, 22, 5, 1, 4
2019/3/3, 61, 16, 30, 4, 1, 2
2019/3/4, 22, 19, 30, 3, , 2
2019/3/5, 26, 27, 29, 4, , 2
2019/3/6, 49, 37, 27, 6, 1, 3
2019/3/7, 60, 25, 30, 3, , 2
2019/3/8, 25, 19, 29, 4, , 2
2019/3/9, 38, 14, 35, 2, , 2
2019/3/10, 26, 24, 32, 2, , 2
2019/3/11, 43, 24, 31, 3, , 2
2019/3/12, 44, 22, 29, 5, , 2
2019/3/13, 41, 16, 29, 3, , 2
2019/3/14, 29, 15, 29, 3, , 2
2019/3/15, 31, 16, 35, 2, , 2
2019/3/16, 33, 15, 35, 4, 1, 2
2019/3/17, 34, 16, 34, 3, , 2
2019/3/18, 26, 31, 28, 3, , 2
2019/3/19, 43, 32, 37, 5, 1, 2
2019/3/20, 57, 30, 32, 3, 1, 2
2019/3/21, 55, 36, 26, 4, , 2
2019/3/22, 56, 41, 26, 6, 1, 4
2019/3/23, 77, 34, 35, 2, , 2
2019/3/24, 68, 43, 30, 5, , 2
2019/3/25, 74, 23, 30, 3, , 2
2019/3/26, 42, 27, 36, 4, , 2
2019/3/27, 52, 26, 32, 5, , 2
2019/3/28, 48, 26, 28, 5, 1, 2
2019/3/29, 47, 30, 31, 5, , 2
2019/3/30, 62, 33, 37, 4, 1, 3
2019/3/31, 73, 36, 35, 4, 1, 1
2018/10/1, 108, , , , , 
2018/10/2, 28, , , , , 
2018/10/3, 33, , , , , 
2018/10/4, 36, 22, 22, 13, 5, 6
2018/10/5, 51, 30, 36, 12, 4, 3
2018/10/6, 96, 36, 27, 8, 1, 2
2018/10/7, 90, 19, 24, 6, , 2
2018/10/8, 47, 46, 20, 11, 1, 4
2018/10/9, 99, 56, 24, 13, 2, 5
2018/10/10, 137, 50, 30, 11, 4, 2
2018/10/11, 102, 40, 28, 11, 2, 2
2018/10/12, 98, 45, 31, 8, 1, 2
2018/10/13, 115, , , , , 
2018/10/14, 101, 9, 35, 9, 2, 4
2018/10/15, 77, 31, 19, 17, 2, 4
2018/10/16, 97, 34, 27, 16, 3, 4
2018/10/17, 137, 57, 6, 15, 3, 6
2018/10/18, 159, , , , , 
2018/10/19, 92, , , , , 
2018/10/20, 71, , , , , 
2018/10/21, 48, 38, 13, 5, 1, 3
2018/10/22, 69, 14, 21, 2, 1, 1
2018/10/23, 17, 15, 30, 1, 1, 2
2018/10/24, 25, 19, 26, 2, 1, 3
2018/10/25, 32, 16, 25, 3, 1, 3
2018/10/26, 35, 24, 27, 3, 1, 3
2018/10/27, 43, 16, 17, 2, 1, 4
2018/10/28, 34, 16, 14, 2, , 4
2018/10/29, 34, 26, 19, 5, 2, 6
2018/10/30, 63, 26, 20, 10, 2, 8
2018/10/31, 62, 36, 22, 6, 3, 7
2018/11/1, 76, 64, 18, 7, 3, 11
2018/11/2, 85, 61, 9, 6, 5, 12
2018/11/3, 85, 36, 16, 4, 3, 8
2018/11/4, 62, 46, 11, 5, 2, 9
2018/11/5, 86, 50, 17, 9, 3, 10
2018/11/6, 91, 59, 13, 8, 3, 11
2018/11/7, 119, 72, 8, 9, 4, 13
2018/11/8, 141, 57, 4, 8, 2, 9
2018/11/9, 102, 82, 6, 8, 1, 6
2018/11/10, 149, 70, 11, 5, 1, 5
2018/11/11, 137, 65, 8, 6, 1, 6
2018/11/12, 131, 48, 9, 6, 2, 5
2018/11/13, 84, 21, 15, 3, 1, 3
2018/11/14, 56, 36, 9, 8, 2, 7
2018/11/15, 87, 26, 8, 7, 1, 6
2018/11/16, 80, 53, 8, 7, 1, 8
2018/11/17, 116, 95, 11, 5, 5, 14
2018/11/18, 135, 8, 15, 2, 2, 5
2018/11/19, 23, 13, 15, 3, 1, 5
2018/11/20, 33, 19, 18, 4, 1, 5
2018/11/21, 51, 25, 22, 5, 1, 6
2018/11/22, 63, 59, 15, 7, 1, 8
2018/11/23, 102, 68, 3, 6, 3, 11
2018/11/24, 138, 90, 3, 4, 4, 12
2018/11/25, 154, 44, 12, 5, 2, 10
2018/11/26, 106, 85, 10, 10, 6, 16
2018/11/27, 142, 60, 16, 11, 6, 14
2018/11/28, 101, 36, 16, 5, 4, 9
2018/11/29, 72, 35, 17, 5, 3, 10
2018/11/30, 71, 56, 17, 6, 4, 12
2018/12/1, 81, 74, 10, 5, 5, 14
2018/12/2, 108, 50, 8, 6, 4, 14
2018/12/3, 73, 50, 20, 5, 4, 13
2018/12/4, 57, 46, 21, 5, 3, 13
2018/12/5, 58, 72, 7, 11, 4, 16
2018/12/6, 105, 53, 8, 7, 4, 14
2018/12/7, 53, 31, 24, 2, 1, 2
2018/12/8, 22, 32, 21, 2, , 2
2018/12/9, 26, 33, 19, 2, 1, 2
2018/12/10, 32, 43, 17, 6, , 3
2018/12/11, 56, 53, 11, 4, 1, 4
2018/12/12, 90, 38, 16, 3, , 3
2018/12/13, 57, 45, 14, 4, , 4
2018/12/14, 73, 54, 4, 3, 1, 4
2018/12/15, 76, 54, 8, 4, 1, 5
2018/12/16, 70, 84, 6, 10, 4, 9
2018/12/17, 137, 112, 3, 12, 6, 11
2018/12/18, 162, 85, 16, 9, 5, 8
2018/12/19, 126, 79, 13, 10, 5, 9
2018/12/20, 143, 74, 4, 9, 5, 9
2018/12/21, 98, 47, 15, 4, 4, 8
2018/12/22, 48, 48, 17, 4, 3, 7
2018/12/23, 41, 48, 20, 2, 3, 7
2018/12/24, 39, 47, 15, 2, 3, 7
2018/12/25, 40, 46, 20, 2, 3, 7
2018/12/26, 37, 29, 13, 3, 2, 7
2018/12/27, 34, 10, 20, 2, 2, 6
2018/12/28, 39, 7, 21, 1, 1, 6
2018/12/29, 21, , , , , 
2018/7/1, 22, , 27, 1, , 
2018/7/2, 23, 5, 37, 3, 1, 
2018/7/3, 32, 7, 44, 4, 1, 1
2018/7/4, 45, 10, 59, 4, 1, 1
2018/7/5, 51, 4, 32, 2, , 1
2018/7/6, 29, 9, 38, 2, 1, 1
2018/7/7, 40, 6, 33, 1, , 1
2018/7/8, 38, 6, 39, 4, , 1
2018/7/9, 42, 12, 35, 5, 1, 2
2018/7/10, 46, 9, 32, 4, 1, 2
2018/7/11, 52, 11, 40, 5, , 2
2018/7/12, 40, 13, 24, 5, , 2
2018/7/13, 43, 17, 30, 1, , 1
2018/7/14, 41, 22, 32, 1, , 1
2018/7/15, 29, 16, 30, 3, , 1
2018/7/16, 45, 8, 16, 3, , 1
2018/7/17, 71, , , , , 
2018/9/29, 82, , , , , 
2018/9/30, 57, , , , , 
2018/5/15, 31, 12, 40, 6, , 1
2018/5/16, 49, 13, 25, 6, 1, 1
2018/5/17, 49, , , , , 
2018/5/18, 47, 8, 39, 2, , 1
2018/5/19, 20, 5, 38, 2, , 
2018/5/20, 27, 7, 40, 3, , 1
2018/5/21, 29, 7, 41, 5, , 1
2018/5/22, 35, 8, 45, 5, , 1
2018/5/23, 48, 10, 47, 4, , 1
2018/5/24, 35, 9, 44, 3, , 1
2018/5/25, 38, 7, 38, 4, , 1
2018/5/26, 56, 8, 43, 6, , 2
2018/5/27, 52, 10, 49, 4, 1, 1
2018/5/28, 53, 10, 47, 7, 1, 1
2018/5/29, 55, 11, 61, 8, 1, 1
2018/5/30, 61, 13, 57, 11, 1, 1
2018/5/31, 68, 16, 72, 5, 2, 1
2018/6/1, 60, 12, 56, 5, 1, 1
2018/6/2, 67, 9, 58, 3, , 1
2018/6/3, 47, 4, 55, 4, , 
2018/6/4, 55, 9, 54, 4, , 1
2018/6/5, 51, 9, 39, 2, , 1
2018/6/6, 17, 5, 37, 3, , 
2018/6/7, 33, 10, 49, 7, 1, 
2018/6/8, 48, 14, 60, 9, 1, 1
2018/6/9, 41, 14, 56, 5, , 1
2018/6/10, 51, 18, 67, 3, 1, 1
2018/6/11, 59, 13, 47, 4, , 2
2018/6/12, 29, 10, 35, 2, , 1
2018/6/13, 39, 14, 30, 4, , 1
2018/6/14, 37, 11, 39, 3, , 1
2018/6/15, 39, 9, 43, 4, , 1
2018/6/16, 50, 10, 44, 3, , 1
2018/6/17, 56, 13, 59, 2, , 1
2018/6/18, 43, 10, 43, 3, , 1
2018/6/19, 46, 12, 37, 4, , 1
2018/6/20, 43, 7, 41, 2, , 
2018/6/21, 39, 11, 53, 5, 1, 1
2018/6/22, 18, 5, 30, 1, , 
2018/6/23, 29, 9, 29, 2, , 1
2018/6/24, 35, 7, 29, 2, , 1
2018/6/25, 39, 5, 22, 3, , 1
2018/6/26, 43, 6, 25, 3, , 1
2018/6/27, 38, 2, 36, 3, , 1
2018/6/28, 29, 2, 39, 2, , 1
2018/6/29, 32, 4, 40, 2, , 1
2018/6/30, 13, 5, 27, 1, , 
2019/6/5, , 23, , , , 
2019/6/6, , 45, , , , 
2019/6/7, , 47, , , , 
2019/6/9, , 41, , , , 
2019/6/10, , 58, 69, 3, 2, 1
2019/6/13, , 24, 44, 3, 1, 1
2019/6/23, , 17, 47, 2, , 
2018/12/31, , 31, 27, 1, 1, 6
2018/4/1, , 15, 23, 3, 1, 4
2018/4/2, , 15, 38, 5, 2, 4
2018/4/3, , 42, 26, 15, 3, 7
2018/4/4, , 36, 36, 16, 4, 7
2018/4/5, , 19, 37, 9, 2, 4
