date, pm25, pm10, o3, no2, so2
2015/7/21, 46, 17, 41, 2, 1
2015/7/22, 46, 22, 44, 3, 1
2015/7/23, 59, 15, 28, 5, 1
2015/7/24, 51, 23, 37, 3, 1
2015/7/25, 59, 13, 30, 2, 1
2015/7/26, 43, 18, 34, 2, 1
2015/7/27, 48, 9, 32, 2, 
2015/7/28, 27, 8, 29, 2, 
2015/7/29, 29, 10, 34, 2, 
2015/7/30, 34, 17, 35, 3, 
2015/7/31, 49, 19, 40, 3, 
2015/8/1, 51, 22, 33, 3, 
2015/8/2, 62, 24, 33, 3, 
2015/8/3, 62, 32, 42, 5, 
2015/8/4, 71, 26, 30, 2, 
2015/8/5, 70, 28, 47, 3, 1
2015/8/6, 70, 33, 40, 4, 
2015/8/7, 79, 32, 41, 4, 
2015/8/8, 76, 26, 45, 3, 
2015/8/9, 70, 34, 46, 4, 
2015/8/10, 82, 36, 58, 4, 2
2015/8/11, 78, 36, 55, 5, 
2015/8/12, 80, 38, 56, 5, 2
2015/8/13, 88, 33, 46, 6, 3
2015/8/14, 81, 39, 59, 5, 4
2015/8/15, 98, 31, 45, 4, 3
2015/8/16, 83, 35, 45, 6, 6
2015/8/17, 69, 25, 39, 5, 4
2015/8/18, 57, 25, 32, 5, 3
2015/8/19, 56, 24, 30, 5, 3
2015/8/20, 57, 28, 33, 5, 3
2015/8/21, 67, 34, 32, 5, 4
2015/8/22, 85, 29, 43, 4, 4
2015/8/23, 78, 28, 36, 5, 3
2015/8/24, 66, 18, 38, 4, 3
2015/8/25, 53, 11, 31, 6, 4
2015/8/26, 41, 20, 35, 6, 4
2015/8/27, 54, 28, 48, 7, 4
2015/8/28, 65, 27, 38, 5, 4
2015/8/29, 76, 21, 35, 5, 4
2015/8/30, 62, 30, 56, 5, 4
2015/8/31, 68, 35, 56, 3, 4
2015/9/1, 77, 25, 45, 4, 4
2015/9/2, 64, 11, 27, 4, 3
2015/9/3, 39, 19, 29, 4, 3
2015/9/4, 62, 27, 10, 5, 3
2015/9/5, 81, 12, , 3, 3
2015/9/6, 41, 7, 26, 2, 3
2015/9/7, 22, 9, 22, 4, 3
2015/9/8, 32, 16, 23, 6, 4
2015/9/9, 55, 40, 31, 15, 6
2015/9/10, 94, 31, 28, 12, 5
2015/9/11, 80, 28, 15, 9, 4
2015/9/12, 84, 26, 28, 6, 4
2015/9/13, 72, 31, 29, 5, 3
2015/9/14, 77, 35, 40, 8, 4
2015/9/15, 76, 29, 40, 4, 4
2015/9/16, 65, 36, 39, 1, 3
2015/9/17, 58, 43, 43, 5, 3
2015/9/18, 55, 22, 22, 4, 3
2015/9/19, 66, 12, 24, 2, 3
2015/9/20, 44, 16, 29, 3, 3
2015/9/21, 51, 28, 27, 4, 3
2015/9/22, 73, 30, 31, 5, 3
2015/9/23, 77, 46, 22, 6, 3
2015/9/24, 113, 22, 23, 5, 3
2015/9/25, 71, 6, 18, 3, 3
2015/9/26, 26, 9, 22, 2, 3
2015/9/27, 32, 16, 18, 4, 3
2015/9/28, 47, 16, 18, 4, 3
2015/9/29, 49, 16, 14, 5, 3
2015/9/30, 48, 27, 20, 4, 3
2015/4/1, 26, 11, 31, 5, 2
2015/4/2, 43, 13, 30, 3, 2
2015/4/3, 53, 25, 29, 4, 1
2015/4/4, 80, 27, 29, 4, 1
2015/4/5, 87, 21, 27, 4, 2
2015/4/6, 72, 18, 31, 5, 1
2015/4/7, 65, 17, 31, 4, 1
2015/4/8, 61, 15, 36, 4, 1
2015/4/9, 47, 20, 33, 5, 1
2015/4/10, 60, 26, 44, 7, 1
2015/4/11, 69, 25, 39, 5, 1
2015/4/12, 72, 18, 38, 4, 1
2015/4/13, 46, 18, 36, 3, 1
2015/4/14, 39, 16, 40, 4, 1
2015/4/15, 54, 20, 44, 6, 1
2015/4/16, 55, 24, 28, 6, 1
2015/4/17, 72, 15, 29, 4, 1
2015/4/18, 54, 16, 32, 3, 1
2015/4/19, 61, 14, 35, 3, 1
2015/4/20, 42, 16, 35, 5, 2
2015/4/21, 46, 13, 38, 4, 1
2015/4/22, 42, 22, 51, 5, 2
2015/4/23, 60, 32, 24, 8, 1
2015/4/24, 76, 25, 43, 6, 2
2015/4/25, 64, 22, 40, 9, 2
2015/4/26, 56, 18, 40, 6, 1
2015/4/27, 47, 24, 32, 8, 1
2015/4/28, 63, 12, 27, 5, 1
2015/4/29, 42, 19, 31, 6, 2
2015/4/30, 55, 17, 37, 5, 1
2015/5/1, 57, , 25, 7, 
2015/5/4, 51, 16, 23, 5, 1
2015/5/5, 45, 22, 25, 6, 1
2015/5/6, 58, 15, 34, 5, 
2015/5/7, 48, 16, 38, 6, 
2015/5/8, 41, 17, 38, 5, 2
2015/5/9, 50, 17, 28, 4, 
2015/5/10, 58, 16, 27, 5, 
2015/5/11, 54, 17, 34, 5, 7
2015/5/12, 48, 19, 37, 7, 3
2015/5/13, 50, 19, 30, 5, 3
2015/5/14, 59, 20, 31, 6, 2
2015/5/15, 60, 21, 40, 5, 2
2015/5/16, 61, 22, 34, 4, 1
2015/5/17, 63, 17, 36, 5, 
2015/5/18, 46, 22, 40, 6, 1
2015/5/19, 55, 26, 32, 5, 1
2015/5/20, 65, 21, 20, 6, 1
2015/5/21, 65, 9, 20, 5, 
2015/5/22, 32, 22, 18, 4, 1
2015/5/23, 67, 29, 21, 3, 
2015/5/24, 82, 32, 16, 6, 4
2015/5/25, 85, 32, 24, 5, 1
2015/5/26, 85, 9, 25, 3, 
2015/5/27, 32, 17, 15, 3, 
2015/5/28, 58, 36, 15, 5, 
2015/5/29, 96, 16, 48, 3, 
2015/5/30, 51, 9, 35, 2, 
2015/5/31, 34, 29, , 5, 1
2015/6/1, 77, 24, 43, 4, 2
2015/6/2, 65, 41, 12, 4, 4
2015/6/3, 107, 20, 37, 3, 2
2015/6/4, 55, 15, 45, 4, 1
2015/6/5, 38, 18, 40, 4, 2
2015/6/6, 45, 17, 58, 3, 2
2015/6/7, 46, 23, 37, 3, 1
2015/6/8, 59, 16, 37, 4, 1
2015/6/9, 37, 16, 36, , 1
2015/6/10, 40, 17, 43, 4, 1
2015/6/11, 44, 22, 22, 4, 1
2015/6/12, 51, 18, , 2, 1
2015/6/13, 52, 22, , 3, 
2015/6/14, 60, 19, , 4, 
2015/6/15, 56, 15, 34, 4, 
2015/6/16, 41, 11, 34, 3, 
2015/6/17, 30, 12, 39, 3, 
2015/6/18, 36, 19, 26, 5, 
2015/6/19, 59, 19, 29, 4, 
2015/6/20, 59, 13, 34, 3, 
2015/6/21, 46, 11, 34, 2, 
2015/6/22, 38, 15, 29, 4, 3
2015/6/23, 46, 24, 32, 2, 
2015/6/24, 69, , 24, 4, 
2015/6/26, 42, 27, 41, 3, 2
2015/6/27, 74, 21, 34, 3, 
2015/6/28, 60, 27, 27, 3, 
2015/6/29, 79, 24, 27, 3, 
2015/6/30, 69, 19, 42, 3, 2
2015/1/1, 76, 32, 20, 10, 4
2015/1/2, 97, 38, 25, 10, 2
2015/1/3, 114, 39, 25, 9, 3
2015/1/4, 115, 34, 26, 10, 4
2015/1/5, 102, 38, 23, 10, 4
2015/1/6, 110, 48, 21, 13, 5
2015/1/7, 131, 15, 28, 8, 3
2015/1/8, 53, 16, 26, 7, 7
2015/1/9, 57, 10, 28, 7, 2
2015/1/10, 45, 9, 30, 5, 2
2015/1/11, 37, 8, 26, 7, 2
2015/1/12, 34, 13, 30, 8, 2
2015/1/13, 47, 15, 32, 8, 5
2015/1/14, 48, 33, 26, 16, 4
2015/1/15, 92, 25, 32, 13, 7
2015/1/16, 70, 19, 33, 9, 8
2015/1/17, 58, 41, 17, 18, 5
2015/1/18, 118, 31, 4, 13, 4
2015/1/19, 96, 34, 6, 15, 5
2015/1/20, 99, 36, 5, 14, 5
2015/1/21, 109, 38, 1, 15, 4
2015/1/22, 112, 43, 3, 15, 4
2015/1/23, 120, 28, 14, 15, 5
2015/1/24, 88, 27, 11, 12, 10
2015/1/25, 83, 34, 12, 13, 4
2015/1/26, 105, 30, 18, 10, 2
2015/1/27, 94, 21, 21, 7, 3
2015/1/28, 72, 11, 28, 3, 2
2015/1/29, 45, 23, 25, 6, 4
2015/1/30, 75, 17, 27, 6, 2
2015/1/31, 63, 38, 23, 11, 4
2015/2/1, 110, 53, 17, 10, 3
2015/2/2, 133, 35, 25, 10, 4
2015/2/3, 106, 42, 15, 16, 6
2015/2/4, 123, 40, 21, 13, 7
2015/2/5, 115, 34, 23, 11, 4
2015/2/6, 99, 25, 32, 7, 4
2015/2/7, 82, 16, 30, 5, 2
2015/2/8, 59, 18, 28, 25, 3
2015/2/9, 63, 35, 15, 53, 4
2015/2/10, 108, 35, 14, 54, 3
2015/2/11, 106, 45, 17, 46, 3
2015/2/12, 123, 50, 24, 23, 3
2015/2/13, 128, 59, 23, 11, 5
2015/2/14, 147, 52, 21, 5, 5
2015/2/15, 146, 24, 23, 2, 4
2015/2/16, 72, 42, 28, 7, 5
2015/2/17, 109, 42, 32, 4, 5
2015/2/18, 117, 39, 32, 5, 6
2015/2/19, 113, 36, 39, 3, 3
2015/2/20, 102, 40, 37, 9, 6
2015/2/21, 110, 52, 39, 12, 9
2015/2/22, 123, 64, 20, 11, 4
2015/2/23, 152, 46, 21, 12, 5
2015/2/24, 126, 43, 15, 10, 8
2015/2/25, 118, 33, 18, 8, 4
2015/2/26, 101, 40, 16, 6, 2
2015/2/27, 109, 39, 24, 4, 1
2015/2/28, 111, 33, 28, 4, 1
2015/3/1, 98, 17, 31, 3, 1
2015/3/2, 62, 17, 24, 3, 2
2015/3/3, 63, 24, 29, 7, 2
2015/3/4, 77, 30, 26, 3, 2
2015/3/5, 92, 33, 26, 6, 2
2015/3/6, 98, 46, 30, 5, 3
2015/3/7, 126, 40, 34, 5, 2
2015/3/8, 112, 44, 36, 9, 2
2015/3/9, 111, 73, 35, 12, 7
2015/3/10, 161, 74, 35, 7, 4
2015/3/11, 171, 28, 23, 2, 1
2015/3/12, 88, 26, 21, 4, 1
2015/3/13, 83, 29, 14, 5, 3
2015/3/14, 91, 36, 24, 4, 4
2015/3/15, 105, 44, 26, 5, 6
2015/3/16, 98, 46, 31, 12, 6
2015/3/17, 115, 52, 33, 14, 5
2015/3/18, 128, 63, 23, 13, 3
2015/3/19, 148, 60, 30, 11, 2
2015/3/20, 147, 47, 42, 9, 2
2015/3/21, 122, 29, 35, 6, 2
2015/3/22, 87, 40, 31, 12, 4
2015/3/23, 103, 50, 43, 8, 2
2015/3/24, 122, 61, 36, 14, 5
2015/3/25, 129, 56, 34, 12, 3
2015/3/26, 132, 58, 30, 9, 5
2015/3/27, 149, , 25, 3, 
2015/3/30, 45, 8, 31, 5, 
2015/3/31, 34, 6, 33, 5, 1
2014/10/1, 91, 19, 9, 5, 1
2014/10/2, 56, , , , 
2014/11/5, 74, , , , 
2014/11/7, 141, 40, 17, 11, 2
2014/11/8, 101, 35, 6, 9, 3
2014/11/9, 103, 35, 11, 9, 1
2014/11/10, 90, 37, 19, 8, 1
2014/11/11, 99, 37, 5, 6, 2
2014/11/12, 107, 35, 8, 8, 2
2014/11/13, 100, 28, 8, 6, 3
2014/11/14, 86, 33, 9, 5, 2
2014/11/15, 98, , , , 
2014/11/18, 79, 22, 1, 6, 4
2014/11/19, 73, 14, 2, 6, 2
2014/11/20, 55, 25, 1, , 
2014/11/21, 83, 32, 3, , 
2014/11/22, 99, 28, 17, , 
2014/11/23, 89, 34, 10, , 
2014/11/24, 102, 37, 7, , 
2014/11/25, 111, 44, 6, 8, 3
2014/11/26, 128, 41, 10, 8, 4
2014/11/27, 119, 40, 11, 8, 5
2014/11/28, 114, , , , 
2014/11/30, 70, 32, 21, 6, 4
2014/12/1, 93, 37, 17, 6, 4
2014/12/2, 105, , , , 
2014/12/5, 118, 51, 3, 8, 4
2014/12/6, 133, , , , 
2014/12/8, 120, 43, 15, 8, 5
2014/12/9, 127, 35, 13, 7, 4
2014/12/10, 105, 38, 16, 8, 2
2014/12/11, 111, 16, 28, 4, 1
2014/12/12, 60, 8, 29, 2, 3
2014/12/13, 33, 15, 25, 4, 3
2014/12/14, 58, 14, 30, 6, 2
2014/12/15, 53, 31, 22, 15, 6
2014/12/16, 82, 40, 17, 11, 3
2014/12/17, 104, 34, 12, 8, 2
2014/12/18, 99, 9, 13, 4, 1
2014/12/19, 37, 15, 26, 4, 1
2014/12/20, 49, 11, 26, 2, 3
2014/12/21, 43, 8, 24, 3, 1
2014/12/22, 35, 7, 21, 2, 1
2014/12/23, 33, 11, 23, 3, 1
2014/12/24, 40, 14, 26, 4, 2
2014/12/25, 51, 13, 21, 4, 2
2014/12/26, 53, 27, 14, 6, 4
2014/12/27, 89, 37, 14, 10, 4
2014/12/28, 107, , , , 
2014/9/15, 106, 93, 30, 9, 2
2014/9/16, 188, 41, 34, 8, 1
2014/9/17, 88, 50, 31, 8, 1
2014/9/18, 114, 35, 33, 6, 
2014/9/19, 79, 15, 13, 8, 
2014/9/20, 48, , 23, 3, 
2014/9/22, 43, 12, 22, 4, 
2014/9/23, 41, 15, 27, 5, 
2014/9/24, 43, 20, 26, 5, 
2014/9/25, 57, 18, 23, 5, 
2014/9/26, 54, 18, 13, 4, 
2014/9/27, 52, 20, 24, 3, 
2014/9/28, 56, 18, 26, 4, 
2014/9/29, 49, 24, 31, 5, 
2014/9/30, 65, 34, 11, 8, 1
2020/10/18, , 16, 9, 1, 1
2020/10/27, , 77, 8, 5, 
2020/3/31, , 32, 40, 19, 3
2020/6/20, , 8, 24, 1, 
2019/12/31, , 20, 28, 13, 1
2019/12/9, , 26, 19, 16, 1
2019/7/31, , 19, 37, 4, 1
2018/12/31, , 14, 29, 2, 1
2019/3/11, , 31, 32, 10, 1
2018/7/20, , 28, 22, 5, 
2018/4/1, , 50, 14, 7, 1
2017/12/31, , 11, 23, 2, 1
2017/10/19, , 46, 17, 2, 1
2016/6/30, , 15, 39, 3, 
2016/8/18, , 21, 38, 3, 
2016/6/20, , 24, 23, 3, 
2016/6/26, , 22, 22, 3, 
2016/1/1, , 49, 11, 6, 11
2015/7/17, , 19, 35, 3, 1
2015/5/3, , 17, 28, 7, 1
2015/6/25, , 15, 38, 3, 
2014/12/31, , 22, 24, 9, 4
2015/3/29, , 11, 29, 4, 
2014/11/4, , 23, 55, 9, 14
2014/11/6, , 72, 11, 20, 6
2014/11/17, , 24, 1, 6, 3
2014/11/29, , 22, 22, 4, 8
2014/12/4, , 40, 3, 8, 3
2014/12/7, , 41, , 10, 4
2014/9/14, , 52, 34, 8, 1
2014/9/21, , 13, 23, 6, 
2020/9/25, , , 29, 4, 2
2020/9/26, , , 18, 2, 2
2020/9/27, , , 16, 5, 4
2020/9/28, , , 28, 4, 3
2020/9/29, , , 19, 2, 3
2019/11/26, , , 2, 21, 2
2019/11/27, , , 12, 22, 1
2019/11/28, , , 21, 17, 
2019/11/29, , , 26, 11, 
2019/11/30, , , 17, 19, 1
2019/12/1, , , 21, 16, 1
2019/12/2, , , 19, 16, 1
2019/12/3, , , 24, 13, 1
2019/12/4, , , 26, 21, 1
2019/12/5, , , 28, 14, 1
2019/12/6, , , 25, 11, 1
2019/12/7, , , 28, 10, 
2019/12/8, , , 27, 15, 1
2016/7/3, , , 38, 2, 
2016/7/4, , , 39, 3, 
2016/7/5, , , 36, 2, 
2016/7/6, , , 29, 2, 
2016/7/7, , , 40, 3, 
2016/7/8, , , 31, 2, 
2016/7/9, , , 35, 2, 
2016/7/10, , , 39, 3, 
2016/7/11, , , 35, 2, 
2016/7/12, , , 33, 3, 
2016/7/13, , , 35, 2, 
2016/7/14, , , 28, 2, 
2016/7/15, , , 26, 3, 
2016/7/16, , , 23, 2, 
2016/7/17, , , 24, 2, 
2016/7/18, , , 20, 2, 
2016/7/19, , , 30, 2, 
2016/7/20, , , 36, 3, 
2016/7/21, , , 46, 3, 
2016/7/22, , , 37, 2, 
2016/7/23, , , 36, 2, 
2016/7/24, , , 36, 2, 
2016/7/25, , , 38, 3, 
2016/7/26, , , 40, 3, 
2016/7/27, , , 38, 3, 
2016/7/28, , , 40, 2, 
2016/7/29, , , 38, 2, 
2016/7/30, , , 36, 1, 
2016/7/31, , , 31, 3, 
2016/8/1, , , 40, 2, 
2016/8/2, , , 45, 2, 
2016/8/3, , , 35, 3, 
2016/8/4, , , 35, 2, 
2016/8/5, , , 22, 2, 
2016/8/6, , , 31, 2, 
2016/8/7, , , 44, 3, 
2016/8/8, , , 33, 2, 
2016/8/9, , , 27, 2, 
2016/8/10, , , 24, 3, 
2016/8/11, , , 33, 3, 
2016/8/12, , , 32, 2, 
2016/8/13, , , 29, 1, 
2016/8/14, , , 29, 1, 
2016/8/15, , , 28, 3, 
2016/8/16, , , 22, 5, 
2016/8/17, , , 31, 2, 
2016/6/19, , , 31, 2, 
2015/5/2, , , 40, 5, 1
2015/3/28, , , 28, 4, 1
