date, pm10, o3, no2, so2, co
2021/9/13, 23, 27, 13, 3, 3
2021/9/14, 29, 36, 10, 2, 3
2021/9/15, 30, 17, 10, 1, 3
2021/9/16, 28, 20, 4, , 1
2021/9/17, 10, 21, 3, 1, 1
2021/9/18, 8, 19, 3, 2, 2
2021/9/19, 16, 20, 5, 2, 2
2021/9/20, 14, 23, 6, 1, 2
2021/9/21, 19, 20, 6, 2, 2
2021/9/22, 21, 29, 5, 1, 3
2021/9/23, 15, 21, 5, 3, 2
2021/9/24, 21, 24, 8, 2, 3
2021/9/25, 27, 26, 8, 2, 5
2021/9/26, 30, 17, 9, 2, 2
2021/9/27, 27, 19, 7, 3, 2
2021/9/28, 20, 10, 8, 3, 2
2021/9/29, 27, , , , 
2021/4/1, 31, 31, 8, 3, 2
2021/4/2, 31, 30, 4, 3, 3
2021/4/3, 20, 31, 5, 4, 2
2021/4/4, 21, 37, 4, 3, 2
2021/4/5, 15, 29, 6, 2, 2
2021/4/6, 21, 30, 7, 4, 2
2021/4/7, 22, 25, 7, 3, 2
2021/4/8, 23, 34, 8, 6, 3
2021/4/9, 22, 43, 10, 7, 3
2021/4/10, 33, 38, 8, 5, 4
2021/4/11, 29, 24, 9, 3, 2
2021/4/12, 28, 30, 7, 2, 2
2021/4/13, 19, 26, 4, 2, 2
2021/4/14, 17, 23, 5, , 2
2021/4/15, 14, 21, 4, , 1
2021/4/16, 13, 22, 5, 2, 1
2021/4/17, 23, 23, 8, 5, 3
2021/4/18, 35, 17, 11, 4, 5
2021/4/19, 47, 30, 11, 3, 5
2021/4/20, 39, 34, 10, 4, 4
2021/4/21, 35, 30, 6, 2, 2
2021/4/22, 24, 31, 6, 3, 2
2021/4/23, 24, 32, 5, 3, 2
2021/4/24, 25, 32, 7, 5, 3
2021/4/25, 31, 30, 9, 6, 3
2021/4/26, 29, 33, 8, 5, 2
2021/4/27, 23, 44, 10, 3, 2
2021/4/28, 29, 29, 13, 5, 3
2021/4/29, 42, 40, 7, 2, 1
2021/4/30, 17, 25, 8, 4, 2
2021/5/1, 35, 30, 4, 1, 2
2021/5/2, 21, 33, 5, 2, 1
2021/5/3, 15, 41, 7, 3, 3
2021/5/4, 18, 34, 5, 1, 1
2021/5/5, 13, 32, 4, 2, 1
2021/5/6, 10, 29, 5, 2, 2
2021/5/7, 12, 32, 9, 4, 2
2021/5/8, 21, 39, 7, 5, 4
2021/5/9, 26, 40, 9, 4, 2
2021/5/10, 17, 43, 7, 4, 1
2021/5/11, 20, 45, 6, 3, 1
2021/5/12, 22, 29, 6, 2, 1
2021/5/13, 26, 18, 5, 1, 1
2021/5/14, 16, 31, 5, 2, 1
2021/5/15, 14, 28, 6, 1, 1
2021/5/16, 14, 23, 7, 2, 2
2021/5/17, 15, 26, 6, 2, 2
2021/5/18, 15, 30, 5, 1, 2
2021/5/19, 16, 33, 5, 2, 1
2021/5/20, 14, 37, 5, 2, 1
2021/5/21, 15, 29, 5, 2, 1
2021/5/22, 13, 26, 4, 2, 1
2021/5/23, 13, 32, 6, 2, 1
2021/5/24, 12, 25, 5, 3, 1
2021/5/25, 12, 37, 4, 2, 
2021/5/26, 10, 33, 5, 2, 
2021/5/27, 9, 32, 6, 1, 1
2021/5/28, 14, 28, 4, 1, 
2021/5/29, 13, 23, 3, 1, 1
2021/5/30, 18, 28, 7, 3, 
2021/5/31, 15, 38, 11, 3, 1
2021/6/1, 24, 45, 7, 2, 
2021/6/2, 21, 40, 8, 2, 
2021/6/3, 20, 42, 9, 2, 1
2021/6/4, 23, 49, 8, 2, 1
2021/6/5, 25, 44, 6, 1, 
2021/6/6, 21, 42, 11, 5, 
2021/6/7, 21, 47, 8, 1, 
2021/6/8, 26, 39, 8, 2, 
2021/6/9, 21, 33, 8, 3, 
2021/6/10, 16, 26, 9, 1, 1
2021/6/11, 19, 41, 5, , 
2021/6/12, 19, 27, 2, 1, 
2021/6/13, 10, 28, 5, 3, 
2021/6/14, 13, 48, 9, 4, 1
2021/6/15, 21, 53, 10, 3, 1
2021/6/16, 30, 52, 6, 1, 
2021/6/17, 26, 55, 10, 1, 
2021/6/18, 24, 52, 5, 1, 
2021/6/19, 23, 54, 4, 1, 
2021/6/20, 19, 50, 6, 1, 
2021/6/21, 22, 35, 7, 1, 1
2021/6/22, 25, 24, 5, 3, 
2021/6/23, 19, 37, 6, , 
2021/6/24, 23, 24, 5, , 
2021/6/25, 22, 34, 6, 2, 
2021/6/26, 19, 39, 6, 1, 
2021/6/27, 22, 53, 9, 2, 
2021/6/28, 21, 60, 6, 1, 
2021/6/29, 24, 36, 5, 1, 
2021/6/30, 10, 28, 6, 1, 1
2021/1/4, 78, 4, 8, 4, 3
2021/1/5, 27, 1, 10, 5, 6
2021/1/6, 48, 11, 8, 3, 3
2021/1/7, 27, 12, 8, 4, 2
2021/1/8, 25, 8, 11, 7, 4
2021/1/9, 48, 4, 13, 15, 10
2021/1/10, 97, 10, 15, 18, 13
2021/1/11, 123, 14, 7, 1, 2
2021/1/12, 23, 18, 11, 5, 2
2021/1/13, 32, 18, 6, 4, 1
2021/1/14, 21, 17, 10, 8, 2
2021/1/15, 38, 24, 5, 4, 1
2021/1/16, 23, 20, 7, 6, 2
2021/1/17, 38, 10, 21, 21, 8
2021/1/18, 80, 23, 11, 8, 2
2021/1/19, 31, 22, 9, 5, 1
2021/1/20, 21, 15, 19, 13, 4
2021/1/21, 44, 20, 11, 7, 2
2021/1/22, 25, 23, 6, 4, 2
2021/1/23, 17, 17, 7, 4, 2
2021/1/24, 25, 18, 10, 6, 3
2021/1/25, 29, 18, 12, 8, 2
2021/1/26, 41, 21, 14, 10, 4
2021/1/27, 49, 13, 13, 10, 3
2021/1/28, 34, 13, 13, 6, 2
2021/1/29, 37, 17, 11, 6, 3
2021/1/30, 37, 16, 15, 16, 7
2021/1/31, 83, 14, 17, 14, 9
2021/2/1, 65, 16, 13, 7, 4
2021/2/2, 44, 14, 10, 4, 4
2021/2/3, 26, 20, 8, 2, 2
2021/2/4, 20, 11, 13, 7, 3
2021/2/5, 46, 22, 7, 5, 2
2021/2/6, 26, 20, 5, 4, 1
2021/2/7, 23, 17, 10, 7, 3
2021/2/8, 42, 8, 22, 21, 10
2021/2/9, 98, 22, 15, 12, 8
2021/2/10, 79, 25, 8, 3, 4
2021/2/11, 48, 24, 16, 11, 6
2021/2/12, 65, 11, 9, 6, 4
2021/2/13, 38, , 9, 7, 3
2021/2/14, 43, 25, 23, 21, 10
2021/2/15, 116, 24, 17, 14, 8
2021/2/16, 52, 26, 11, 2, 4
2021/2/17, 38, 20, 16, 6, 5
2021/2/18, 45, 16, 16, 8, 6
2021/2/19, 50, 18, 17, 12, 7
2021/2/20, 51, 26, 12, 9, 5
2021/2/21, 44, 23, 17, 10, 9
2021/2/22, 71, 11, 18, 10, 7
2021/2/23, 65, 18, 19, 12, 5
2021/2/24, 61, 31, 13, 9, 5
2021/2/25, 57, 27, 11, 5, 4
2021/2/26, 54, 23, 4, 1, 2
2021/2/27, 25, 25, 7, 4, 3
2021/2/28, 32, 18, 9, 5, 3
2021/3/1, 35, 19, 19, 14, 9
2021/3/2, 83, 18, 13, 13, 8
2021/3/3, 52, 18, 12, 3, 3
2021/3/4, 55, 7, 9, 3, 2
2021/3/5, 27, , 9, 5, 3
2021/3/6, 35, 20, 8, 5, 3
2021/3/7, 32, 26, 12, 9, 5
2021/3/8, 50, 28, 19, 15, 11
2021/3/9, 86, 25, 18, 9, 5
2021/3/10, 58, 25, 16, 10, 6
2021/3/11, 55, 26, 7, 2, 2
2021/3/12, 21, 30, 4, 2, 2
2021/3/13, 13, 30, 4, 2, 2
2021/3/14, 16, 25, 14, 10, 5
2021/3/15, 46, 19, 11, 11, 8
2021/3/16, 65, 11, 6, 2, 2
2021/3/17, 21, 3, 10, 5, 3
2021/3/18, 30, 27, 8, 4, 3
2021/3/19, 36, , , , 
2021/3/21, 22, 28, 11, 4, 3
2021/3/22, 40, 21, 12, 6, 5
2021/3/23, 39, 27, 11, 5, 4
2021/3/24, 37, 35, 18, 12, 7
2021/3/25, 73, , 20, 13, 10
2021/3/26, 71, , 14, 6, 6
2021/3/27, 43, , 9, 5, 3
2021/3/28, 31, , 11, 7, 4
2021/3/29, 29, , 15, 6, 4
2021/3/30, 44, , 18, 9, 6
2021/3/31, 53, 49, 12, 6, 3
2020/10/1, 28, 12, 8, 2, 4
2020/10/2, 22, 33, 3, 2, 3
2020/10/3, 16, 25, 4, , 2
2020/10/4, 14, 19, 7, 1, 3
2020/10/5, 12, 20, 9, 3, 4
2020/10/6, 22, 14, 9, 3, 4
2020/10/7, 30, 11, 10, 3, 5
2020/10/8, 25, 14, 10, 3, 4
2020/10/9, 22, 18, 7, 3, 6
2020/10/10, 29, 15, 6, 4, 4
2020/10/11, 31, 20, 5, 2, 3
2020/10/12, 14, 16, 6, 2, 3
2020/10/13, 13, 16, 5, 1, 3
2020/10/14, 8, 13, 8, 3, 4
2020/10/15, 30, 6, 10, 4, 6
2020/10/16, 33, 11, 5, 2, 4
2020/10/17, 16, 17, 3, 2, 3
2020/10/18, 15, 11, 9, 4, 4
2020/10/19, 28, 17, 10, 4, 6
2020/10/20, 31, 22, 8, 4, 5
2020/10/21, 24, 28, 5, 2, 4
2020/10/22, 20, 23, 7, 2, 4
2020/10/23, 30, 19, 9, 2, 7
2020/10/24, 47, 8, 9, 2, 7
2020/10/25, 36, 15, 11, 3, 7
2020/10/26, 29, 8, 9, 2, 6
2020/10/27, 30, 12, 7, 1, 5
2020/10/28, 22, 12, 8, 1, 5
2020/10/29, 24, 12, 7, 1, 4
2020/10/30, 17, 12, 8, 2, 8
2020/10/31, 47, 11, 7, 3, 10
2020/11/1, 32, 8, 6, 2, 5
2020/11/2, 15, 5, 11, 4, 6
2020/11/3, 35, 14, 8, 3, 6
2020/11/4, 23, 12, 11, 2, 8
2020/11/5, 56, 7, 14, 7, 10
2020/11/6, 62, 11, 16, 10, 16
2020/11/7, 91, 18, 12, 9, 15
2020/11/8, 84, 12, 11, 4, 14
2020/11/9, 67, 12, 9, 1, 6
2020/11/10, 28, 16, 10, 5, 8
2020/11/11, 35, 13, 7, 4, 4
2020/11/12, 18, 12, 6, 3, 3
2020/11/13, 27, 13, 4, 1, 3
2020/11/14, 19, 15, 8, 4, 4
2020/11/15, 31, 13, 8, 5, 7
2020/11/16, 43, 7, 11, 4, 5
2020/11/17, 36, 10, 12, 4, 4
2020/11/18, 28, 18, 5, 2, 4
2020/11/19, 19, 21, 8, 2, 3
2020/11/20, 22, 18, 8, 3, 4
2020/11/21, 32, 20, 3, 2, 3
2020/11/22, 15, 11, 10, 5, 5
2020/11/23, 40, 11, 12, 5, 5
2020/11/24, 38, 16, 10, 5, 4
2020/11/25, 27, 15, 5, 2, 3
2020/11/26, 37, 8, 11, 5, 5
2020/11/27, 42, 11, 9, 4, 5
2020/11/28, 35, 7, 6, 3, 5
2020/11/29, 32, 4, 10, 5, 7
2020/11/30, 45, 10, 16, 15, 10
2020/12/1, 90, 3, 15, 13, 15
2020/12/2, 95, 2, 17, 11, 9
2020/12/3, 73, 17, 12, 8, 7
2020/12/4, 38, 19, 7, 6, 5
2020/12/5, 23, 19, 7, 5, 5
2020/12/6, 26, 9, 12, 4, 5
2020/12/7, 27, 3, 11, 4, 6
2020/12/8, 39, 3, 10, 3, 6
2020/12/9, 34, 3, 10, 6, 7
2020/12/10, 45, 1, 16, 10, 13
2020/12/11, 72, 1, 14, 5, 9
2020/12/12, 47, 2, 15, 9, 12
2020/12/13, 67, 11, 17, 9, 10
2020/12/14, 61, 13, 10, 6, 9
2020/12/15, 31, 12, 8, 4, 5
2020/12/16, 21, 7, 9, 4, 4
2020/12/17, 22, 5, 11, 6, 3
2020/12/18, 30, 16, 4, 2, 1
2020/12/19, 16, 14, 8, 5, 2
2020/12/20, 31, 12, 7, 4, 3
2020/12/21, 25, 11, 7, 3, 2
2020/12/22, 18, 4, 12, 4, 4
2020/12/23, 38, 19, 5, 1, 2
2020/12/24, 16, 20, 3, 2, 1
2020/12/25, 12, 20, 5, 4, 1
2020/12/26, 22, 15, 10, 9, 4
2020/12/27, 31, 23, 4, 3, 2
2020/12/28, 13, 23, 9, 7, 4
2020/12/29, 40, 5, 19, 9, 10
2020/12/30, 85, 5, 14, 6, 7
2020/12/31, 39, 8, 11, 7, 5
2021/1/1, 45, 1, 13, 6, 7
2021/1/2, 61, 4, 15, 11, 9
2021/1/3, 77, 1, 16, 10, 11
2020/7/1, 13, 30, 4, , 2
2020/7/2, 14, 22, 5, , 2
2020/7/3, 19, 37, 5, , 1
2020/7/4, 18, 33, 3, 1, 1
2020/7/5, 14, 18, 4, 1, 1
2020/7/6, 12, 23, 4, 1, 1
2020/7/7, 11, 28, 5, 1, 1
2020/7/8, 16, 24, 6, 1, 1
2020/7/9, 14, 43, 4, 2, 1
2020/7/10, 18, 26, 3, 1, 1
2020/7/11, 17, 25, 4, , 1
2020/7/12, 11, 22, 6, 1, 1
2020/7/13, 13, 31, 8, 2, 1
2020/7/14, 16, 39, 7, 2, 2
2020/7/15, 20, 25, 5, , 2
2020/7/16, 14, 23, 4, 1, 1
2020/7/17, 15, 19, 3, , 2
2020/7/18, 25, , , , 
2020/7/20, 14, 21, 8, 1, 2
2020/7/21, 26, 36, 6, 1, 2
2020/7/22, 18, 28, 9, 3, 2
2020/7/23, 22, 49, 7, 2, 2
2020/7/24, 24, 31, 6, 2, 2
2020/7/25, 26, 44, 5, 1, 2
2020/7/26, 22, 30, 9, 3, 3
2020/7/27, 17, 39, 6, 1, 4
2020/7/28, 19, 37, 5, 1, 2
2020/7/29, 21, 40, 8, 1, 2
2020/7/30, 22, 37, 9, , 2
2020/7/31, 23, 31, 6, 1, 2
2020/8/1, 19, 39, 5, 1, 2
2020/8/2, 19, 18, 7, , 2
2020/8/3, 20, 13, 4, , 2
2020/8/4, 9, 30, 5, 2, 2
2020/8/5, 14, 25, 8, 1, 3
2020/8/6, 33, 39, 9, , 4
2020/8/7, 36, 46, 9, , 3
2020/8/8, 37, 40, 9, , 4
2020/8/9, 45, 39, 8, , 3
2020/8/10, 26, 42, 9, 1, 2
2020/8/11, 24, 41, 9, 1, 3
2020/8/12, 25, 55, 10, 1, 2
2020/8/13, 25, 35, 7, 1, 3
2020/8/14, 23, 43, 6, 1, 3
2020/8/15, 24, 36, 4, 2, 2
2020/8/16, 19, 39, 6, 2, 3
2020/8/17, 19, 33, 5, , 2
2020/8/18, 31, 21, 6, , 3
2020/8/19, 27, 32, 8, , 2
2020/8/20, 17, 48, 9, 1, 4
2020/8/21, 22, 38, 4, 1, 2
2020/8/22, 21, 23, 4, , 2
2020/8/23, 19, 29, 8, , 2
2020/8/24, 16, 25, 7, 1, 2
2020/8/25, 15, 34, 7, 3, 3
2020/8/26, 15, 25, 3, 1, 1
2020/8/27, 10, 34, 8, 3, 2
2020/8/28, 14, 23, 5, 1, 2
2020/8/29, 14, 24, 5, 2, 3
2020/8/30, 23, 24, 5, , 2
2020/8/31, 8, 20, 6, 1, 2
2020/9/1, 8, 25, 5, 1, 2
2020/9/2, 7, 27, 9, 2, 2
2020/9/3, 18, 23, 8, 1, 3
2020/9/4, 20, 25, 5, 2, 2
2020/9/5, 14, 21, 5, 1, 2
2020/9/6, 23, 16, 8, 1, 3
2020/9/7, 22, 29, 6, 1, 3
2020/9/8, 17, 35, 6, 2, 2
2020/9/9, 15, 26, 9, 1, 3
2020/9/10, 21, 24, 10, 1, 4
2020/9/11, 21, 30, 10, 1, 4
2020/9/12, 35, 35, 8, 1, 3
2020/9/13, 32, 28, 12, 1, 5
2020/9/14, 31, 16, 14, 1, 5
2020/9/15, 47, 35, 9, 2, 4
2020/9/16, 32, 25, 6, 1, 2
2020/9/17, 18, 19, 10, 2, 2
2020/9/18, 16, 28, 10, 1, 3
2020/9/22, 27, 28, 12, 2, 3
2020/9/23, 33, 27, 8, 1, 3
2020/9/24, 28, 21, 9, , 3
2020/9/25, 19, 19, 4, 1, 2
2020/9/26, 8, 12, 5, 1, 2
2020/9/27, 16, 9, 9, 1, 4
2020/9/28, 28, 10, 7, , 4
2020/9/29, 18, 21, 5, 1, 3
2020/9/30, 25, 13, 6, 1, 3
2020/4/1, 42, 40, 7, 4, 4
2020/4/2, 24, 31, 8, 4, 4
2020/4/3, 28, 28, 14, 12, 8
2020/4/4, 57, 39, 8, 6, 7
2020/4/5, 34, 40, 7, 5, 4
2020/4/6, 31, 36, 11, 8, 6
2020/4/7, 39, 40, 15, 10, 8
2020/4/8, 54, 47, 12, 5, 7
2020/4/9, 37, 33, 9, 5, 4
2020/4/10, 33, 37, 13, 9, 10
2020/4/11, 57, 43, 7, 6, 6
2020/4/12, 34, 36, 5, 3, 4
2020/4/13, 20, 31, 5, 4, 3
2020/4/14, 19, 35, 8, 5, 3
2020/4/15, 33, 43, 10, 4, 4
2020/4/16, 33, 36, 13, 6, 6
2020/4/17, 47, 41, 10, 5, 5
2020/4/18, 38, 34, 7, 7, 3
2020/4/19, 25, 38, 8, 6, 3
2020/4/20, 25, 37, 9, 4, 3
2020/4/21, 28, 39, 10, 6, 4
2020/4/22, 29, 37, 14, 8, 5
2020/4/23, 41, 45, 12, 5, 5
2020/4/24, 35, 36, 3, 3, 2
2020/4/25, 25, 36, 6, 5, 2
2020/4/26, 26, 41, 9, 5, 5
2020/4/27, 32, 39, 9, 4, 3
2020/4/28, 26, 32, 9, 4, 3
2020/4/29, 35, 34, 9, 3, 3
2020/4/30, 25, 26, 6, 2, 3
2020/5/1, 23, 29, 6, 3, 3
2020/5/2, 21, 26, 5, 2, 3
2020/5/3, 21, 30, 8, 4, 5
2020/5/4, 29, 33, 5, 2, 3
2020/5/5, 15, 25, 4, 2, 2
2020/5/6, 14, 30, 7, 3, 2
2020/5/7, 22, 40, 12, 4, 4
2020/5/8, 33, 46, 12, 6, 5
2020/5/9, 38, 40, 7, 3, 4
2020/5/10, 29, 37, 7, 3, 3
2020/5/11, 22, 25, 5, 2, 2
2020/5/12, 12, 26, 8, 4, 4
2020/5/13, 23, 29, 8, 3, 3
2020/5/14, 29, 27, 9, 3, 5
2020/5/15, 35, 39, 6, 2, 3
2020/5/16, 24, 39, 8, 2, 3
2020/5/17, 29, 38, 9, 2, 3
2020/5/18, 25, 45, 7, 1, 3
2020/5/19, 25, 35, 5, 1, 2
2020/5/20, 12, 32, 8, 3, 2
2020/5/21, 16, 39, 7, 3, 3
2020/5/22, 20, 29, 7, 2, 3
2020/5/23, 26, 29, 3, 1, 2
2020/5/24, 15, 23, 5, 1, 2
2020/5/25, 12, 22, 4, 2, 2
2020/5/26, 15, 35, 6, 1, 2
2020/5/27, 16, 25, 7, 1, 2
2020/5/28, 21, 28, 5, 1, 2
2020/5/29, 15, 21, 5, 1, 2
2020/5/30, 19, 19, 5, , 3
2020/5/31, 25, 29, 8, 2, 3
2020/6/1, 23, 31, 5, 1, 2
2020/6/2, 15, 34, 7, 2, 2
2020/6/3, 14, 39, 5, 1, 2
2020/6/4, 20, 24, 5, 1, 2
2020/6/5, 16, 27, 5, 1, 2
2020/6/6, 12, 28, 3, 1, 2
2020/6/7, 13, 20, 4, 1, 1
2020/6/8, 16, 20, 5, 1, 1
2020/6/9, 23, 17, 7, 1, 2
2020/6/10, 31, 32, 5, , 2
2020/6/11, 20, 31, 8, 1, 2
2020/6/12, 29, 37, 8, 2, 3
2020/6/13, 32, 19, 4, 1, 1
2020/6/14, 31, 37, 8, 2, 1
2020/6/15, 18, 25, 8, 1, 2
2020/6/16, 27, 25, 7, , 1
2020/6/17, 29, 25, 6, , 1
2020/6/18, 37, 23, 5, , 1
2020/6/19, 17, 21, 3, , 1
2020/6/20, 7, 16, 3, , 1
2020/6/21, 11, 20, 3, 1, 1
2020/6/22, 20, 31, 3, , 
2020/6/23, 11, 15, 5, , 
2020/6/24, 17, 38, 5, , 1
2020/6/25, 18, 35, 5, , 1
2020/6/26, 22, 40, 3, , 
2020/6/27, 13, 38, 4, , 
2020/6/28, 15, 17, 5, , 1
2020/6/29, 20, 28, 5, , 1
2020/6/30, 12, 36, 4, , 2
2020/1/1, 35, 13, 14, 10, 6
2020/1/2, 45, 15, 10, 4, 6
2020/1/3, 38, 25, 5, 2, 5
2020/1/4, 20, 25, 6, 6, 6
2020/1/5, 36, 14, 12, 8, 8
2020/1/6, 42, 12, 15, 8, 6
2020/1/7, 42, 12, 11, 3, 6
2020/1/8, 32, 17, 10, 3, 6
2020/1/9, 28, 18, 7, 4, 6
2020/1/10, 35, 16, 9, 5, 7
2020/1/11, 37, 22, 5, 3, 6
2020/1/12, 18, 18, 10, 5, 6
2020/1/13, 30, 16, 7, 3, 7
2020/1/14, 25, 21, 10, 6, 7
2020/1/15, 31, 18, 16, 18, 14
2020/1/16, 148, 8, 20, 15, 23
2020/1/17, 120, 19, 12, 7, 10
2020/1/18, 54, 13, 9, 4, 10
2020/1/19, 41, 16, 9, 5, 7
2020/1/20, 41, 17, 8, 4, 7
2020/1/21, 29, 14, 10, 4, 7
2020/1/22, 37, 19, 14, 8, 8
2020/1/23, 45, 17, 10, 7, 8
2020/1/24, 36, 12, 8, 3, 7
2020/1/25, 40, 12, 9, 3, 7
2020/1/26, 29, 6, 12, 6, 9
2020/1/27, 39, 14, 12, 6, 9
2020/1/28, 31, 22, 6, 3, 6
2020/1/29, 17, 21, 7, 4, 6
2020/1/30, 17, 21, 8, 5, 5
2020/1/31, 24, 21, 6, 2, 2
2020/2/1, 14, 28, 5, 3, 2
2020/2/2, 20, 20, 6, 3, 3
2020/2/3, 19, 24, 6, 2, 2
2020/2/4, 14, 25, 5, 4, 2
2020/2/5, 18, 19, 7, 5, 3
2020/2/6, 27, 17, 13, 10, 5
2020/2/7, 49, 17, 14, 8, 7
2020/2/8, 47, 28, 6, 4, 3
2020/2/9, 25, 26, 6, 3, 3
2020/2/10, 18, 29, 4, 3, 2
2020/2/11, 14, 26, 4, 3, 2
2020/2/12, 15, 22, 10, 8, 5
2020/2/13, 32, 20, 8, 4, 4
2020/2/14, 26, 23, 8, 5, 4
2020/2/15, 27, 29, 5, 3, 2
2020/2/16, 16, 27, 6, 5, 3
2020/2/17, 24, 24, 6, 4, 3
2020/2/18, 21, 22, 5, 3, 3
2020/2/19, 16, 18, 9, 5, 4
2020/2/20, 27, 23, 8, 4, 4
2020/2/21, 28, 24, 7, 3, 4
2020/2/22, 18, 27, 3, 2, 3
2020/2/23, 17, 27, 4, 3, 2
2020/2/24, 13, 22, 8, 2, 3
2020/2/25, 22, 24, 6, 2, 3
2020/2/26, 17, 19, 12, 4, 5
2020/2/27, 35, 19, 10, 3, 5
2020/2/28, 32, 25, 8, 4, 4
2020/2/29, 19, 27, 7, 6, 4
2020/3/1, 26, 23, 12, 5, 6
2020/3/2, 34, 14, 9, 5, 4
2020/3/3, 29, 21, 13, 6, 7
2020/3/4, 43, 27, 15, 8, 7
2020/3/5, 38, 23, 9, 6, 4
2020/3/6, 25, 20, 5, 2, 4
2020/3/7, 17, 25, 8, 6, 4
2020/3/8, 36, 26, 15, 10, 10
2020/3/9, 61, 26, 9, 3, 5
2020/3/10, 28, 24, 4, 1, 2
2020/3/11, 12, 26, 4, 1, 2
2020/3/12, 15, 27, 5, 4, 2
2020/3/13, 19, 31, 6, 5, 3
2020/3/14, 28, 31, 10, 10, 5
2020/3/15, 43, 31, 9, 6, 5
2020/3/16, 28, 33, 14, 10, 4
2020/3/17, 78, 30, 15, 7, 10
2020/3/18, 64, 35, 13, 6, 4
2020/3/19, 43, 20, 13, 8, 5
2020/3/20, 45, 21, 7, 5, 3
2020/3/21, 22, 25, 5, 6, 3
2020/3/22, 22, 27, 7, 5, 3
2020/3/23, 31, 33, 7, 5, 3
2020/3/24, 31, 34, 5, 5, 3
2020/3/25, 27, 35, 10, 8, 5
2020/3/26, 45, 37, 11, 8, 5
2020/3/27, 45, 40, 18, 15, 8
2020/3/28, 86, 33, 6, 4, 10
2020/3/29, 50, , , , 
2019/10/1, 15, 23, 5, 1, 3
2019/10/2, 21, 12, 6, 2, 5
2019/10/3, 51, 13, 9, 2, 4
2019/10/4, 31, 14, 6, 1, 3
2019/10/5, 26, 15, 7, 3, 3
2019/10/6, 50, 14, 14, 6, 6
2019/10/7, 115, 17, 10, 4, 7
2019/10/8, 41, 16, 7, 2, 2
2019/10/9, 45, 17, 4, , 2
2019/10/10, 20, 16, 6, 2, 2
2019/10/11, 19, 22, 3, 2, 2
2019/10/12, 20, 24, 4, 1, 2
2019/10/13, 26, 22, 13, 2, 5
2019/10/14, 59, 25, 11, 2, 7
2019/10/15, 47, 21, 6, 1, 3
2019/10/16, 28, 16, 12, 4, 4
2019/10/17, 37, 20, 12, 3, 7
2019/10/18, 52, 16, 11, 3, 5
2019/10/19, 56, 19, 13, 3, 9
2019/10/20, 60, 11, 16, 3, 6
2019/10/21, 48, 12, 14, 2, 7
2019/10/22, 70, 8, 15, 1, 10
2019/10/23, 73, 15, 20, 4, 8
2019/10/24, 62, 14, 16, 4, 10
2019/10/25, 109, 25, 8, 2, 11
2019/10/26, 61, 23, 4, 2, 4
2019/10/27, 27, 16, 10, 2, 5
2019/10/28, 61, 11, 10, 3, 15
2019/10/29, 96, 12, 11, 5, 6
2019/10/30, 61, 4, 19, 7, 11
2019/10/31, 88, 12, 18, 10, 14
2019/11/1, 98, 14, 8, 5, 5
2019/11/2, 42, 15, 8, 5, 7
2019/11/3, 39, 15, 6, 3, 4
2019/11/4, 18, 12, 12, 4, 6
2019/11/5, 46, 12, 10, 4, 8
2019/11/6, 41, 9, 17, 9, 11
2019/11/7, 114, 9, 14, 3, 12
2019/11/8, 53, 4, 11, 3, 7
2019/11/9, 37, 5, 8, 6, 11
2019/11/10, 64, 10, 10, 5, 9
2019/11/11, 52, 1, 19, 6, 13
2019/11/12, 75, 7, 9, 1, 
2019/11/13, 26, 9, 9, 3, 
2019/11/14, 19, 3, 13, 3, 4
2019/11/15, 40, 16, 9, 7, 7
2019/11/16, 43, 14, 10, 6, 10
2019/11/17, 49, 14, 14, 6, 5
2019/11/18, 35, 11, 20, 7, 6
2019/11/19, 41, 7, 15, 5, 5
2019/11/20, 43, 9, 14, 4, 5
2019/11/21, 40, 3, 11, 3, 4
2019/11/22, 28, 4, 11, 3, 5
2019/11/23, 39, 5, 11, 4, 7
2019/11/24, 41, , 11, 6, 8
2019/11/25, 54, 8, 12, 8, 9
2019/11/26, 58, 10, 10, 5, 9
2019/11/27, 44, 10, 8, 4, 5
2019/11/28, 23, 16, 6, 3, 4
2019/11/29, 16, 18, 10, 4, 6
2019/11/30, 40, 10, 18, 11, 10
2019/12/1, 64, 12, 14, 8, 9
2019/12/2, 54, 15, 14, 7, 7
2019/12/3, 52, 15, 12, 5, 6
2019/12/4, 31, 14, 7, 3, 5
2019/12/5, 25, 11, 5, 2, 5
2019/12/6, 25, 10, 7, 3, 5
2019/12/7, 25, 17, 6, 4, 5
2019/12/8, 16, 13, 9, 4, 6
2019/12/9, 24, 14, 11, 6, 9
2019/12/10, 43, 1, 24, 27, 23
2019/12/11, 172, 4, 20, 26, 19
2019/12/12, 120, 14, 16, 14, 11
2019/12/13, 76, 22, 6, 3, 3
2019/12/14, 16, 25, 4, 3, 3
2019/12/15, 15, 18, 17, 12, 7
2019/12/16, 47, 8, 22, 15, 11
2019/12/17, 81, 12, 17, 16, 8
2019/12/18, 65, 26, 19, 22, 15
2019/12/19, 93, 28, 5, 2, 4
2019/12/20, 18, 25, 10, 5, 5
2019/12/21, 41, 13, 9, 4, 7
2019/12/22, 40, 15, 8, 2, 7
2019/12/23, 31, 18, 7, 3, 5
2019/12/24, 25, 16, 6, 3, 6
2019/12/25, 25, 17, 4, 2, 4
